DEPTH,BVW,KLOGH,PHIF,VSH,DT,GR,NPHI,PEF,RHOB,RT,LITHOLOGY
3325.374651,0.057999998,53.78290176,0.246999994,0.238399997,92.96510315,40.43050003,0.213200003,0,2.207600117,9.18089962,Claystone
3325.527051,0.057500001,38.54290009,0.242899999,0.248400003,91.89820099,42.00510025,0.224900007,0,2.23300004,9.353099823,Claystone
3325.679451,0.057799999,26.48570061,0.241699994,0.262100011,90.68399811,44.14599991,0.217399999,0,2.227900028,9.26760006,Claystone
3325.831852,0.057999998,24.73069954,0.237000003,0.261400014,88.81109619,44.04190063,0.211600006,0,2.234699965,9.089300156,Claystone
3325.984252,0.058800001,18.34760094,0.217399999,0.259000003,85.67890167,43.66059875,0.187000006,0,2.263200045,8.402700424,Claystone
3326.136652,0.0561,23.10569954,0.192599997,0.232299998,83.86309814,39.47719955,0.155599996,0,2.299000025,8.683799744,Sandstone
3326.289053,0.047200002,65.37729645,0.183599994,0.185699999,80.55879974,32.15169907,0.150299996,0,2.318900108,12.48410034,Sandstone
3326.441453,0.041099999,306.5237122,0.192699999,0.132300004,79.42569733,23.76709938,0.158700004,0,2.302400112,17.39430046,Sandstone
3326.593853,0.037,826.1254272,0.1928,0.093999997,76.69960022,17.75880051,0.143199995,0,2.283799887,22.10140038,Limestone
3326.746253,0.034200002,1049.75,0.193000004,0.084899999,72.42569733,16.3239994,0.142399997,0,2.282299995,26.61050034,Limestone
3326.898654,0.032299999,764.7186279,0.179199994,0.087300003,69.78500366,16.70009995,0.123999998,0,2.301199913,29.26409912,Limestone
3327.051054,0.033199999,369.3239136,0.166500002,0.106399998,67.90440369,19.70269966,0.127900004,0,2.342799902,26.49110031,Limestone
3327.203454,0.028999999,203.253006,0.159999996,0.124899998,68.99949646,22.60619926,0.136000007,0,2.371200085,36.57600021,Limestone
3327.355855,0.0288,92.82150269,0.155499995,0.151999995,78.90249634,26.86540031,0.137899995,0,2.386600018,37.24860001,Limestone
3327.508255,0.032699998,63.98970032,0.156100005,0.166899994,79.37770081,29.2031002,0.145600006,0,2.393599987,27.60409927,Limestone
3327.660655,0.035799999,49.1352005,0.159799993,0.179800004,79.51809692,31.22130013,0.152400002,0,2.390799999,22.74349976,Sandstone
3327.813056,0.0385,57.64649963,0.162200004,0.1752,78.48709869,30.51110077,0.150600001,0,2.381900072,19.08090019,Sandstone
