DEPTH,BVW,KLOGH,PHIF,VSH,DT,GR,NPHI,PEF,RHOB,RT,LITHOLOGY
3054.86411,0.089900002,0.0024,0.089900002,0.593999982,95.79039764,60.61339951,0.191699997,0,2.4927001,1.371000051,Limestone
3055.01651,0.093099996,0.0019,0.093099996,0.60769999,94.62180328,61.94960022,0.193000004,0,2.486999989,1.255900025,Limestone
3055.16891,0.089199997,0.001,0.089199997,0.648899972,88.73789978,65.94090271,0.199599996,0,2.493900061,1.263599992,Limestone
3055.321311,0.085900001,0.001,0.085900001,0.678600013,78.82849884,68.82209778,0.197999999,0,2.499700069,1.280200005,Limestone
3055.473711,0.072099999,0.001,0.072099999,0.700299978,70.56159973,70.92559814,0.210299999,0,2.523799896,1.191599965,Limestone
3055.626111,0.064199999,0.0011,0.064199999,0.6074,67.98200226,61.91439819,0.172399998,0,2.537699938,1.275599957,Limestone
3055.778512,0.0515,0.024,0.0515,0.447899997,66.22619629,46.45000076,0.139899999,0,2.55979991,2.280100107,Limestone
3055.930912,0.0414,0.604499996,0.0414,0.283300012,66.43470001,30.47900009,0.125300005,0,2.577600002,3.113800049,Limestone
3056.083312,0.0307,2.14989996,0.0307,0.212599993,66.91419983,23.62350082,0.1083,0,2.596199989,3.562599897,Limestone
3056.235712,0.026699999,1.477900028,0.026699999,0.2271,66.4910965,25.03289986,0.098999999,0,2.603199959,3.763200045,Limestone
3056.388113,0.0277,1.394899964,0.0277,0.230700001,66.89170074,25.38229942,0.095399998,0,2.601599932,3.857000113,Limestone
3056.540513,0.0319,2.748899937,0.0319,0.201800004,66.23500061,22.57169914,0.1039,0,2.594199896,3.855900049,Limestone
3056.692913,0.032099999,5.631100178,0.032099999,0.167300001,65.14880371,19.22990036,0.100699998,0,2.593899965,3.793800116,Limestone
3056.845314,0.038199998,8.996100426,0.038199998,0.150199994,64.76580048,17.56909943,0.112800002,0,2.58310008,3.596800089,Limestone
3056.997714,0.040600002,9.713299751,0.040600002,0.148599997,65.93360138,17.41209984,0.119599998,0,2.578999996,3.598400116,Limestone
3057.150114,0.0493,13.74230003,0.0493,0.139599994,68.33830261,16.54179955,0.121100001,0,2.563699961,3.438899994,Limestone
3057.302515,0.049699999,15.6906004,0.049699999,0.133599997,70.604599,15.95569992,0.115199998,0,2.562999964,3.339099884,Limestone
3057.454915,0.047400001,8.068300247,0.047400001,0.163599998,71.33270264,18.86689949,0.115500003,0,2.567100048,3.301100016,Limestone
3057.607315,0.0396,1.224900007,0.0396,0.247600004,70.63639832,27.02050018,0.124399997,0,2.580699921,3.365400076,Limestone
3057.759716,0.0407,0.387499988,0.0407,0.304100007,69.17769623,32.50130081,0.1087,0,2.578799963,3.123800039,Limestone
3057.912116,0.041900001,0.448000014,0.041900001,0.298200011,67.7201004,31.9260006,0.109099999,0,2.576699972,3.536000013,Limestone
3058.064516,0.042399999,1.491899967,0.042399999,0.240600005,67.09739685,26.33869934,0.1039,0,2.575799942,3.878900051,Limestone
3058.216916,0.030200001,2.146899939,0.030200001,0.212200001,67.54340363,23.58580017,0.093400002,0,2.597100019,4.031899929,Limestone
3058.369317,0.026900001,1.784399986,0.026900001,0.218199998,69.19889832,24.16060066,0.093099996,0,2.602999926,4.094600201,Limestone
3058.521717,0.0276,1.19749999,0.0276,0.238100007,72.20880127,26.0916996,0.099699996,0,2.601700068,4.044799805,Limestone
3058.674117,0.039099999,1.102399945,0.039099999,0.252299994,74.58429718,27.47439957,0.101999998,0,2.581500053,3.78489995,Limestone
3058.826518,0.0458,0.434500009,0.0458,0.303200006,75.74250031,32.40850067,0.125699997,0,2.5697999,3.604000092,Limestone
3058.978918,0.055399999,0.110799998,0.055399999,0.377600014,77.44499969,39.62770081,0.131699994,0,2.553100109,2.966399908,Limestone
3059.131318,0.0581,0.021500001,0.0581,0.459100008,80.39420319,47.53749847,0.144899994,0,2.548300028,2.65440011,Claystone
3059.283719,0.0669,0.0112,0.0669,0.498400003,82.55059814,51.34899902,0.150900006,0,2.532999992,2.362600088,Claystone
3059.436119,0.066200003,0.006,0.066200003,0.528199971,82.13200378,54.2358017,0.156200007,0,2.534100056,2.357500076,Claystone
3059.588519,0.071699999,0.0038,0.071699999,0.554700017,80.32879639,56.80950165,0.148399994,0,2.524499893,2.3901999,Claystone
3059.740919,0.0735,0.0027,0.0735,0.573300004,79.00140381,58.61100006,0.140400007,0,2.521399975,2.34190011,Claystone
3059.89332,0.074199997,0.0021,0.074199997,0.586700022,78.48320007,59.91450119,0.154499993,0,2.520200014,2.191200018,Claystone
3060.04572,0.074199997,0.0015,0.074199997,0.600600004,77.97779846,61.25540161,0.153300002,0,2.520200014,2.105600119,Claystone
3060.19812,0.070500001,0.0013,0.070500001,0.604600012,77.82969666,61.64759827,0.149800003,0,2.526599884,2.108099937,Claystone
3060.350521,0.072099999,0.0014,0.072099999,0.603799999,78.14409637,61.57130051,0.149200007,0,2.523900032,2.242899895,Claystone
3060.502921,0.069799997,0.002,0.069799997,0.584500015,78.52030182,59.69530106,0.146500006,0,2.527800083,2.310499907,Claystone
3060.655321,0.066500001,0.0029,0.066500001,0.564100027,79.68730164,57.72100067,0.141200006,0,2.533600092,2.301500082,Claystone
3060.807722,0.0623,0.0057,0.0623,0.52670002,81.14399719,54.09000015,0.144700006,0,2.540899992,2.464799881,Claystone
3060.960122,0.0634,0.0062,0.0634,0.524100006,82.18890381,53.84140015,0.140300006,0,2.539099932,2.363600016,Claystone
3061.112522,0.069399998,0.0053,0.069399998,0.536800027,83.57969666,55.06570053,0.147200003,0,2.528599977,2.328099966,Claystone
3061.264923,0.0713,0.0031,0.0713,0.564800024,83.92430115,57.78210068,0.145699993,0,2.52519989,2.1875,Claystone
3061.417323,0.068700001,0.0021,0.068700001,0.582000017,84.37159729,59.45069885,0.153500006,0,2.529799938,2.207999945,Claystone
3061.569723,0.069799997,0.0019,0.069799997,0.586700022,83.19799805,59.91450119,0.1567,0,2.527899981,2.075200081,Claystone
3061.722123,0.068999998,0.0017,0.068999998,0.590499997,80.1187973,60.28089905,0.159899995,0,2.529299974,2.051399946,Claystone
3061.874524,0.076099999,0.0019,0.076099999,0.592700005,78.44120026,60.49340057,0.171200007,0,2.516900063,2.115200043,Claystone
3062.026924,0.0801,0.0019,0.0801,0.595600009,77.84159851,60.77780151,0.161699995,0,2.509900093,2.145100117,Claystone
3062.179324,0.083899997,0.003,0.083899997,0.577600002,78.43630219,59.0284996,0.153300002,0,2.503099918,2.242300034,Claystone
3062.331725,0.084399998,0.0057,0.084399998,0.546199977,78.92040253,55.98529816,0.147200003,0,2.502300024,2.25819993,Claystone
3062.484125,0.082099997,0.0094,0.082099997,0.520299971,77.68389893,53.46789932,0.151199996,0,2.506400108,2.405499935,Claystone
3062.636525,0.077299997,0.0111,0.077299997,0.50819999,76.7589035,52.29150009,0.155200005,0,2.514800072,2.42779994,Claystone
3062.788926,0.071099997,0.01,0.071099997,0.507600009,76.68109894,52.23839951,0.150299996,0,2.525599957,2.446099997,Claystone
3062.941326,0.0656,0.0096,0.0656,0.504599988,76.82859802,51.94689941,0.144099995,0,2.535200119,2.424900055,Claystone
3063.093726,0.069799997,0.0112,0.069799997,0.500800014,79.34559631,51.5821991,0.149100006,0,2.527800083,2.400300026,Claystone
3063.246126,0.071099997,0.0108,0.071099997,0.504000008,81.42700195,51.8832016,0.142000005,0,2.525599957,2.409300089,Claystone
3063.398527,0.074500002,0.011,0.074500002,0.506299973,81.5983963,52.1086998,0.147799999,0,2.519599915,2.331700087,Claystone
3063.550927,0.072400004,0.0095,0.072400004,0.511399984,79.73090363,52.60559845,0.149000004,0,2.523299932,2.260699987,Claystone
3063.703327,0.074600004,0.0077,0.074600004,0.523299992,78.19869995,53.75590134,0.158399999,0,2.519399881,2.234600067,Claystone
3063.855728,0.070200004,0.0068,0.070200004,0.5255,79.36710358,53.97719955,0.157299995,0,2.527100086,2.235199928,Claystone
3064.008128,0.071800001,0.0044,0.071800001,0.547999978,81.32630157,56.16080093,0.148699999,0,2.524399996,2.205300093,Claystone
3064.160528,0.067100003,0.0031,0.067100003,0.560199976,84.23619843,57.33480072,0.151800007,0,2.532599926,2.245300055,Claystone
3064.312929,0.068599999,0.0025,0.068599999,0.572399974,86.38610077,58.51879883,0.166700006,0,2.529900074,2.186199903,Claystone
3064.465329,0.071099997,0.0027,0.071099997,0.57160002,85.99590302,58.44499969,0.153799996,0,2.525599957,2.157999992,Claystone
3064.617729,0.077,0.0044,0.077,0.552399993,82.85479736,56.5870018,0.164100006,0,2.515300035,2.127799988,Claystone
3064.77013,0.077799998,0.0037,0.077799998,0.561500013,81.17379761,57.46979904,0.158199996,0,2.513799906,2.108500004,Claystone
3064.92253,0.074199997,0.0037,0.074199997,0.558600008,80.88459778,57.18439865,0.157700002,0,2.520200014,2.083300114,Claystone
3065.07493,0.0726,0.0027,0.0726,0.572099984,80.646698,58.49700165,0.1567,0,2.523000002,2.145800114,Claystone
3065.22733,0.072899997,0.0031,0.072899997,0.566100001,80.60389709,57.90710068,0.151099995,0,2.522500038,2.155499935,Claystone
3065.379731,0.072700001,0.004,0.072700001,0.553900003,80.6588974,56.72819901,0.155499995,0,2.522700071,2.175499916,Claystone
3065.532131,0.0691,0.0044,0.0691,0.545099974,81.11640167,55.87200165,0.1611,0,2.529099941,2.196199894,Claystone
3065.684531,0.071999997,0.0034,0.071999997,0.560199976,80.59870148,57.3423996,0.157499999,0,2.523999929,2.186300039,Claystone
3065.836932,0.0722,0.0023,0.0722,0.580500007,79.76490021,59.30559921,0.159400001,0,2.523699999,2.237999916,Claystone
3065.989332,0.076800004,0.0024,0.076800004,0.581499994,80.31020355,59.4048996,0.155300006,0,2.515599966,2.18479991,Claystone
3066.141732,0.074900001,0.0026,0.074900001,0.575500011,81.16359711,58.82500076,0.156499997,0,2.519000053,2.23390007,Claystone
3066.294133,0.082099997,0.0034,0.082099997,0.569700003,81.94509888,58.26309967,0.150299996,0,2.506299973,2.226799965,Claystone
3066.446533,0.079400003,0.0046,0.079400003,0.552100003,81.92559814,56.55500031,0.153400004,0,2.511100054,2.235800028,Claystone
3066.598933,0.081600003,0.0067,0.081600003,0.536199987,80.74980164,55.01060104,0.161699995,0,2.507200003,2.262500048,Claystone
3066.751334,0.075499997,0.0111,0.075499997,0.506500006,79.99949646,52.12580109,0.167999998,0,2.51789999,2.193900108,Claystone
3066.903734,0.073799998,0.0106,0.073799998,0.507200003,80.35420227,52.19630051,0.153300002,0,2.520900011,2.226700068,Claystone
