DEPTH,BVW,KLOGH,PHIF,VSH,DT,GR,NPHI,PEF,RHOB,RT,LITHOLOGY
3253.2,0.0992,63.9871,0.1663,0.1693,81.3261,34.6271,0.1621,5.3223,2.3831,1.8992,Sandstone
3253.3,0.0953,91.9289,0.1758,0.1603,81.4383,33.0391,0.1663,5.2373,2.3602,2.1502,Sandstone
3253.4,0.0896,168.7702,0.1866,0.1406,81.6004,29.5863,0.1684,5.2004,2.3313,2.5618,Sandstone
3253.5,0.0814,271.7989,0.1963,0.1262,81.688,27.0713,0.1672,5.1969,2.3015,3.3187,Sandstone
3253.6,0.0778,463.7572,0.203,0.1064,81.7897,23.6088,0.1635,5.2077,2.2777,3.7371,Sandstone
3253.7,0.0764,682.8987,0.2073,0.0916,82.2587,21.0143,0.1601,5.2064,2.2612,3.9348,Sandstone
3253.8,0.0738,895.888,0.2108,0.0816,82.9042,19.2719,0.1591,5.1739,2.2499,4.3023,Sandstone
3253.9,0.0719,960.8298,0.214,0.081,83.6696,19.1774,0.16,5.1326,2.2417,4.6208,Sandstone
3254,0.0696,1050.8398,0.2159,0.0784,84.4692,18.729,0.1621,5.1194,2.2387,5.0152,Sandstone
3254.1,0.0709,866.2505,0.2156,0.0874,85.3858,20.3094,0.1666,5.1489,2.2448,4.8194,Sandstone
3254.2,0.0725,709.4969,0.2156,0.0971,86.4041,22.0047,0.1777,5.1902,2.2576,4.5785,Sandstone
3254.3,0.0759,577.2983,0.2171,0.1084,87.6174,23.9857,0.1887,5.1913,2.2658,4.1355,Sandstone
3254.4,0.0771,490.2997,0.2246,0.1229,88.7137,26.5134,0.2009,5.1437,2.2581,4.0816,Sandstone
3254.5,0.0778,618.6083,0.2357,0.1216,89.6939,26.2748,0.2078,5.0733,2.2338,4.1073,Sandstone
3254.6,0.0787,741.0285,0.2488,0.1245,90.4488,26.7984,0.2139,5.0099,2.2029,4.1261,Sandstone
3254.7,0.0788,681.212,0.2579,0.1367,91.14,28.9242,0.2158,4.9735,2.1786,4.2316,Sandstone
3254.8,0.0779,625.597,0.2619,0.1443,91.7617,30.262,0.2146,4.9632,2.1656,4.4066,Sandstone
3254.9,0.0758,603.3958,0.2627,0.1467,92.4003,30.6719,0.2125,4.9616,2.161,4.7142,Sandstone
3255,0.0745,702.8771,0.2626,0.1394,92.876,29.3956,0.2111,4.9455,2.1594,4.9025,Sandstone
3255.1,0.0744,634.5213,0.2645,0.146,93.1136,30.5478,0.2148,4.9055,2.1582,4.9586,Sandstone
3255.2,0.074,643.853,0.2661,0.1467,93.073,30.6684,0.2176,4.8618,2.1568,5.0408,Sandstone
3255.3,0.0741,720.0672,0.2675,0.1425,92.8002,29.9467,0.2198,4.8344,2.1554,5.0305,Sandstone
3255.4,0.076,593.8491,0.2719,0.1557,92.1808,32.2567,0.2303,4.8206,2.1548,4.7954,Sandstone
3255.5,0.0804,549.3143,0.2726,0.1601,91.2048,33.0235,0.2336,4.7977,2.1568,4.193,Sandstone
3255.6,0.0853,453.2156,0.272,0.1689,90.1177,34.5735,0.2382,4.7749,2.1638,3.6303,Sandstone
3255.7,0.0897,248.3044,0.2639,0.1906,88.9414,38.3655,0.2321,4.8185,2.1808,3.1828,Sandstone
3255.8,0.0911,177.6548,0.2481,0.1928,87.7762,38.7613,0.2205,5.0042,2.2133,2.9566,Sandstone
3255.9,0.0997,75.0951,0.224,0.2129,86.677,42.2956,0.2044,5.3273,2.2649,2.2577,Sandstone
3256,0.1161,23.8018,0.1968,0.2442,85.7513,47.7684,0.1937,5.7057,2.332,1.4724,Sandstone
3256.1,0.1212,6.3613,0.1703,0.2844,84.985,54.8139,0.1876,6.0285,2.4016,1.2534,Sandstone
3256.2,0.1108,0.7373,0.1108,0.3354,84.3982,63.7383,0.1853,6.1967,2.4563,1.2473,Sandstone
3256.3,0.0982,0.2583,0.0982,0.3748,84.2536,70.6025,0.1926,6.1363,2.478,1.3331,Claystone
3256.4,0.1094,0.2436,0.1094,0.3876,84.6838,72.8434,0.2,5.859,2.458,1.36,Sandstone
3256.5,0.12,0.3852,0.141,0.3936,85.4339,73.8505,0.208,5.4838,2.4027,1.2471,Sandstone
3256.6,0.1211,1.9208,0.2021,0.3704,86.4927,69.7426,0.2079,5.1771,2.3317,1.4438,Sandstone
3256.7,0.1017,12.6991,0.2215,0.2964,87.3754,56.7905,0.203,5.0339,2.2699,2.2417,Sandstone
3256.8,0.0793,88.4962,0.2325,0.2126,88.1205,42.1646,0.1963,5.0264,2.2298,4.056,Sandstone
3256.9,0.0759,204.2209,0.2367,0.1759,88.5819,35.7674,0.1908,5.0667,2.2115,4.4735,Sandstone
3257,0.0761,291.9331,0.2371,0.1591,88.7509,32.8213,0.1876,5.1013,2.2065,4.4238,Sandstone
3257.1,0.0767,377.3211,0.2363,0.1459,88.6806,30.5328,0.1872,5.14,2.2086,4.3018,Sandstone
3257.2,0.0795,391.8541,0.2343,0.1424,88.1166,29.9329,0.1894,5.2282,2.2169,3.9142,Sandstone
3257.3,0.0901,256.3432,0.2291,0.1582,87.2694,32.699,0.1924,5.4091,2.2357,2.8629,Sandstone
3257.4,0.1041,175.4712,0.2188,0.1673,86.1764,34.3065,0.1954,5.6748,2.2695,1.9658,Sandstone
3257.5,0.1108,73.9091,0.2013,0.1935,84.662,38.9043,0.1927,5.968,2.3173,1.6272,Sandstone
3257.6,0.1208,24.2603,0.1854,0.2331,83.0751,45.8557,0.1982,6.2522,2.3701,1.2858,Sandstone
3257.7,0.1173,2.7924,0.1325,0.2904,81.42,55.846,0.2037,6.5452,2.4186,1.1941,Sandstone
3257.8,0.1075,1.0658,0.1075,0.3147,80.2513,60.0725,0.21,6.8621,2.4622,1.2122,Sandstone
3257.9,0.0831,0.6584,0.0831,0.3163,79.2987,60.3182,0.2142,7.1253,2.5048,1.2591,Claystone
3258,0.0596,0.8455,0.0596,0.2833,78.5942,54.5363,0.2089,7.2328,2.546,1.6925,Claystone
3258.1,0.0406,1.3832,0.0406,0.2427,78.1987,47.4565,0.1914,7.1628,2.5791,2.2615,Claystone
3258.2,0.0286,1.4497,0.0286,0.2298,77.5624,45.1899,0.1661,7.0015,2.6,2.5968,Claystone
3258.3,0.0225,1.8126,0.0225,0.2135,76.5413,42.3767,0.1444,6.8182,2.6107,2.8447,Claystone
3258.4,0.0211,1.2491,0.0211,0.2303,75.7355,45.34,0.1374,6.6534,2.613,2.467,Claystone
3258.5,0.0239,0.5733,0.0239,0.2703,75.1033,52.3482,0.1471,6.5417,2.608,1.9872,Claystone
3258.6,0.0285,0.2902,0.0285,0.3073,74.7337,58.7986,0.1662,6.5096,2.6,1.7914,Claystone
3258.7,0.0321,0.1747,0.0321,0.3349,74.9866,63.5943,0.1821,6.5269,2.5939,1.5415,Claystone
3258.8,0.0354,0.2479,0.0354,0.321,75.4576,61.1737,0.1907,6.5117,2.5879,1.3381,Claystone
3258.9,0.043,0.3128,0.043,0.3165,76.1331,60.4107,0.1923,6.4422,2.5745,1.3182,Claystone
3259,0.0561,0.2939,0.0561,0.3312,76.8251,62.9594,0.1854,6.3758,2.5516,1.5401,Claystone
3259.1,0.0694,0.3655,0.0694,0.3324,77.5004,63.189,0.1815,6.3701,2.5285,1.6718,Claystone
3259.2,0.0764,0.3348,0.0764,0.3429,78.1164,65.0057,0.182,6.4138,2.5163,1.5871,Claystone
3259.3,0.0772,0.3993,0.0772,0.3351,78.7828,63.6339,0.1877,6.4756,2.5149,1.506,Claystone
3259.4,0.0759,0.5445,0.0759,0.3191,79.4999,60.8342,0.1968,6.5532,2.5171,1.5008,Claystone
3259.5,0.0743,0.5517,0.0743,0.317,80.3363,60.443,0.2053,6.6226,2.52,1.3321,Claystone
3259.6,0.0726,0.8743,0.0726,0.2932,81.2851,56.2748,0.2105,6.5829,2.523,1.3073,Claystone
3259.7,0.0752,1.9834,0.0752,0.256,82.2742,49.7723,0.2109,6.3185,2.5182,1.9228,Claystone
3259.8,0.0771,5.1717,0.0923,0.225,83.2112,44.3395,0.2096,5.8761,2.488,2.632,Claystone
3259.9,0.0781,17.5735,0.1267,0.1965,84.0208,39.3746,0.2043,5.4377,2.4277,2.9724,Sandstone
3260,0.083,80.5786,0.1923,0.1814,84.7248,36.7236,0.2016,5.1813,2.353,3.2029,Sandstone
3260.1,0.0822,147.1119,0.2107,0.1687,85.1829,34.5118,0.1956,5.1437,2.2924,3.4364,Sandstone
3260.2,0.0808,212.7271,0.219,0.1583,85.5316,32.6772,0.1898,5.2231,2.2618,3.6476,Sandstone
3260.3,0.0792,306.3123,0.2191,0.1407,85.8014,29.6271,0.1849,5.3187,2.2561,3.7969,Sandstone
3260.4,0.0775,279.2661,0.2144,0.141,86.0228,29.682,0.1789,5.3855,2.2626,3.9578,Sandstone
3260.5,0.076,257.0753,0.2109,0.1419,86.2748,29.8321,0.1785,5.4329,2.2725,4.1098,Sandstone
3260.6,0.074,224.4934,0.2086,0.1464,86.5552,30.6132,0.1803,5.4868,2.2812,4.3681,Sandstone
3260.7,0.0737,226.8532,0.2076,0.145,86.937,30.377,0.1829,5.5425,2.2871,4.3982,Sandstone
3260.8,0.0744,214.2076,0.2084,0.1485,87.3669,30.995,0.1859,5.5701,2.2881,4.3088,Sandstone
3260.9,0.0759,206.5053,0.2108,0.1524,87.8453,31.6665,0.1889,5.5544,2.2848,4.1436,Sandstone
3261,0.0779,203.7169,0.214,0.1559,88.3241,32.2783,0.192,5.5087,2.2791,3.9247,Sandstone
3261.1,0.0808,199.9955,0.217,0.1594,88.8006,32.8999,0.1946,5.4613,2.2733,3.624,Sandstone
3261.2,0.0833,215.6605,0.2193,0.1579,89.2738,32.6301,0.1962,5.4168,2.2683,3.3818,Sandstone
3261.3,0.0838,228.4767,0.2216,0.1571,89.7183,32.4845,0.1977,5.3644,2.2636,3.3543,Sandstone
3261.4,0.0827,256.4973,0.2246,0.1542,90.1006,31.9903,0.2008,5.2984,2.258,3.4827,Sandstone
3261.5,0.0832,288.9441,0.2309,0.1541,90.3923,31.9584,0.2106,5.2243,2.2511,3.4863,Sandstone
3261.6,0.0846,354.4065,0.2376,0.1502,90.4845,31.2857,0.2197,5.155,2.2422,3.3971,Sandstone
3261.7,0.088,347.8968,0.2443,0.157,90.5854,32.48,0.2282,5.1222,2.2329,3.1454,Sandstone
3261.8,0.0958,307.6581,0.2467,0.1651,90.75,33.9221,0.2304,5.2115,2.2284,2.5758,Sandstone
3261.9,0.1022,159.5581,0.2445,0.1948,90.5514,39.1233,0.2347,5.4503,2.2401,2.2117,Sandstone
3262,0.1287,63.1702,0.2303,0.2268,90.1832,44.7155,0.2306,5.7549,2.277,1.235,Sandstone
3262.1,0.1336,31.5036,0.2124,0.2445,89.6008,47.7879,0.2306,5.9571,2.329,1.0886,Sandstone
3262.2,0.1219,13.9446,0.1613,0.2384,88.8114,46.7053,0.2353,5.9474,2.3678,1.1687,Sandstone
3262.3,0.118,18.5717,0.1594,0.2229,88.0597,44.0228,0.235,5.8526,2.3709,1.2462,Sandstone
3262.4,0.1269,32.1656,0.2057,0.2376,87.5828,46.6095,0.2298,5.8668,2.3472,1.2067,Sandstone
3262.5,0.1361,17.8758,0.2093,0.2691,87.2662,52.1197,0.2224,6.0737,2.3285,1.0427,Sandstone
3262.6,0.1423,8.6913,0.2017,0.2971,87.0213,57.0313,0.2138,6.3693,2.3407,0.9309,Sandstone
3262.7,0.143,3.4472,0.1866,0.3284,86.8248,62.482,0.2116,6.569,2.3821,0.8983,Sandstone
3262.8,0.1254,0.8605,0.1254,0.341,86.5698,64.6876,0.2115,6.6102,2.4308,0.9929,Sandstone
3262.9,0.1049,0.3996,0.1049,0.3597,86.2873,67.9423,0.21,6.5438,2.4665,1.0276,Sandstone
3263,0.096,0.4364,0.096,0.3476,86.0031,65.8068,0.2142,6.4419,2.482,0.9967,Claystone
3263.1,0.097,0.6367,0.097,0.3302,85.843,62.7743,0.2171,6.3647,2.4802,0.8575,Claystone
3263.2,0.1048,0.9333,0.1048,0.3187,85.7709,60.773,0.2252,6.3544,2.4664,0.6164,Sandstone
3263.3,0.1157,1.1615,0.1157,0.3179,85.8282,60.6547,0.2368,6.4671,2.4474,0.5227,Sandstone
3263.4,0.1225,0.7143,0.1225,0.3474,85.926,65.8431,0.2524,6.7091,2.4357,0.497,Sandstone
3263.5,0.1174,0.2079,0.1174,0.4023,86.0524,75.4812,0.2664,7.0005,2.4449,0.6616,Sandstone
3263.6,0.0995,0.0355,0.0995,0.4718,86.1837,87.6177,0.2797,7.2193,2.4761,1.3418,Claystone
3263.7,0.0764,0.0086,0.0764,0.5196,86.2771,95.9524,0.2911,7.3217,2.5166,1.8398,Claystone
3263.8,0.0589,0.0034,0.0589,0.5491,86.3414,101.08,0.2971,7.348,2.547,1.8649,Claystone
3263.9,0.052,0.0037,0.052,0.5382,86.5252,99.095,0.2901,7.2901,2.5589,1.8871,Claystone
3264,0.0572,0.0268,0.0572,0.4476,86.5365,83.1711,0.2664,7.0996,2.5496,1.8839,Claystone
3264.1,0.0776,1.1737,0.0776,0.2835,86.3722,54.473,0.2306,6.7649,2.5137,2.1149,Claystone
3264.2,0.0652,36.9599,0.1159,0.151,86.3572,31.36,0.1976,6.3795,2.4464,4.2972,Sandstone
3264.3,0.0541,523.8737,0.18,0.0801,86.2219,18.9741,0.1717,6.0747,2.354,8.3664,Sandstone
3264.4,0.0469,1722.2692,0.2051,0.045,85.9322,12.8482,0.1562,5.9048,2.2626,12.5705,Sandstone
3264.5,0.045,3950.7007,0.2274,0.0248,85.7859,9.3281,0.1543,5.8682,2.1955,14.7596,Sandstone
3264.6,0.0411,5669.8247,0.2405,0.019,85.6092,8.3206,0.1572,5.9489,2.1609,18.9416,Sandstone
3264.7,0.0379,6096.6362,0.2455,0.0199,85.3699,8.4724,0.1602,6.0852,2.1501,23.4435,Sandstone
3264.8,0.0358,6223.7271,0.244,0.0175,85.3503,8.0723,0.1597,6.184,2.154,26.8773,Sandstone
3264.9,0.0345,5194.2344,0.2402,0.0229,85.377,9.0099,0.1604,6.1352,2.1657,29.1329,Sandstone
3265,0.0334,5047.8345,0.235,0.0196,85.4294,8.4364,0.1574,5.9273,2.1775,31.1822,Sandstone
3265.1,0.0287,4617.8398,0.2334,0.0226,85.4255,8.9518,0.1572,5.6779,2.1817,45.1071,Sandstone
3265.2,0.0269,4464.4473,0.2349,0.0255,85.3983,9.4662,0.156,5.5184,2.1759,52.8039,Sandstone
3265.3,0.0259,4440.6807,0.2377,0.0282,85.3448,9.9364,0.154,5.4863,2.1655,58.4084,Sandstone
3265.4,0.0251,4717.1162,0.2384,0.0259,85.2585,9.5338,0.1486,5.5072,2.1573,63.2687,Sandstone
3265.5,0.0246,4875.3784,0.2384,0.0244,85.1995,9.2631,0.1467,5.4634,2.1549,66.5129,Sandstone
3265.6,0.0237,5043.0146,0.2365,0.0211,85.2472,8.6841,0.1431,5.3201,2.1561,72.0238,Sandstone
3265.7,0.0235,5609.0566,0.2394,0.0184,85.3009,8.2272,0.1515,5.1709,2.1578,74.5955,Sandstone
3265.8,0.0232,5374.0532,0.2376,0.019,85.3522,8.3267,0.1488,5.1405,2.1597,76.2013,Sandstone
3265.9,0.0228,4392.4238,0.2355,0.0268,85.3859,9.6799,0.1462,5.3063,2.1631,79.2602,Sandstone
3266,0.0225,4577.4941,0.2328,0.0224,85.4141,8.9136,0.1449,5.6251,2.1694,81.8362,Sandstone
3266.1,0.0227,4831.23,0.2298,0.0171,85.4499,8.0015,0.1451,5.955,2.1783,79.2088,Sandstone
3266.2,0.023,4560.2104,0.2271,0.0175,85.5397,8.0693,0.1462,6.1541,2.1875,75.8841,Sandstone
3266.3,0.023,4150.9199,0.2252,0.0204,85.5976,8.5731,0.147,6.1925,2.1937,75.582,Sandstone
3266.4,0.0232,4153.1362,0.224,0.0193,85.6501,8.3759,0.1449,6.1076,2.195,73.8769,Sandstone
3266.5,0.0232,3709.0437,0.2246,0.0253,85.8035,9.4279,0.144,5.9449,2.192,73.5892,Sandstone
3266.6,0.0235,3915.052,0.2266,0.0244,85.8988,9.2742,0.1448,5.7129,2.1872,72.0077,Sandstone
3266.7,0.024,4359.293,0.2281,0.0206,85.9433,8.6099,0.1439,5.4309,2.1817,68.6275,Sandstone
3266.8,0.0241,4334.4609,0.2302,0.0227,85.8555,8.979,0.1442,5.1567,2.176,68.2762,Sandstone
3266.9,0.0239,4492.5908,0.2325,0.023,85.7554,9.0352,0.1455,4.9481,2.1709,70.2405,Sandstone
3267,0.0244,4104.7217,0.2345,0.0292,85.647,10.099,0.1469,4.8283,2.1667,67.0021,Sandstone
3267.1,0.0259,4554.4258,0.2361,0.0256,85.6523,9.4842,0.1482,4.8033,2.1633,58.1127,Sandstone
3267.2,0.0274,4959.5767,0.2378,0.023,85.7003,9.0241,0.1495,4.883,2.1601,50.9325,Sandstone
3267.3,0.0281,4570.5977,0.2393,0.0282,85.7934,9.9419,0.1512,5.0608,2.1577,48.2602,Sandstone
3267.4,0.0291,4687.6328,0.2402,0.0278,85.9802,9.8726,0.1535,5.3113,2.1577,44.167,Sandstone
3267.5,0.0302,4588.6089,0.2398,0.0285,86.0667,10.0017,0.1568,5.586,2.1627,40.5081,Sandstone
3267.6,0.0323,3918.134,0.2374,0.034,86.0225,10.9548,0.1612,5.8304,2.1751,34.0391,Sandstone
3267.7,0.0345,3063.0068,0.2317,0.0408,85.9888,12.1518,0.1659,5.9711,2.1972,28.6955,Sandstone
3267.8,0.0363,2102.1802,0.2233,0.0515,85.8663,14.0251,0.169,5.958,2.2252,24.7844,Sandstone
3267.9,0.0416,1603.7223,0.2151,0.0573,85.6067,15.0333,0.1694,5.8079,2.2494,17.4282,Sandstone
3268,0.0487,1502.3248,0.2113,0.057,85.4198,14.976,0.168,5.6054,2.2589,11.7685,Sandstone
3268.1,0.0505,1733.0776,0.2138,0.0524,85.2124,14.1703,0.1674,5.4306,2.2507,10.8151,Sandstone
3268.2,0.0476,2130.0232,0.2208,0.0487,84.9473,13.5154,0.1697,5.3083,2.2331,12.733,Sandstone
3268.3,0.0456,2375.2532,0.2279,0.0497,84.8319,13.7044,0.1738,5.2417,2.2172,14.3852,Sandstone
3268.4,0.0474,2193.3464,0.2316,0.0568,84.7266,14.9582,0.177,5.2301,2.2102,13.2747,Sandstone
3268.5,0.0511,1769.5797,0.2315,0.0671,84.5648,16.7634,0.1797,5.2748,2.2138,11.0821,Sandstone
3268.6,0.0546,1079.9064,0.223,0.0834,84.0029,19.3743,0.1723,5.351,2.2276,9.5292,Sandstone
3268.7,0.0582,658.9565,0.2145,0.0996,83.2381,22.4485,0.1692,5.4391,2.2515,7.8002,Sandstone
3268.8,0.0646,395.1528,0.1996,0.1111,82.218,24.4593,0.1601,5.528,2.2842,5.8324,Sandstone
3268.9,0.0684,195.5145,0.184,0.1312,80.7812,27.9618,0.1543,5.6132,2.3228,4.8775,Sandstone
3269,0.0696,146.5309,0.1689,0.1317,79.1782,28.0467,0.1501,5.6919,2.3621,4.4433,Sandstone
3269.1,0.0709,104.8774,0.1519,0.1328,77.5465,28.2371,0.1387,5.7905,2.3981,4.0078,Sandstone
3269.2,0.0695,79.9529,0.1404,0.1356,76.1048,28.7225,0.1364,5.9373,2.4291,4.021,Sandstone
3269.3,0.0674,66.9537,0.1291,0.1341,74.9151,28.4671,0.1331,6.1421,2.458,4.1288,Sandstone
3269.4,0.0645,61.5749,0.1219,0.1317,74.5914,28.0713,0.1401,6.377,2.4873,4.4409,Sandstone
3269.5,0.058,17.1866,0.0767,0.1531,74.5203,31.824,0.1535,6.6007,2.516,4.4863,Claystone
3269.6,0.0631,8.2386,0.0631,0.1766,74.6402,35.9551,0.1696,6.7759,2.5397,3.082,Claystone
3269.7,0.0524,2.3177,0.0524,0.2282,75.1034,44.9784,0.1822,6.8698,2.5584,2.1114,Claystone
3269.8,0.0436,0.9309,0.0436,0.2644,75.8539,51.2953,0.1876,6.8641,2.5738,1.8626,Claystone
3269.9,0.0395,0.5751,0.0395,0.284,76.8533,54.734,0.1871,6.7427,2.5808,1.0345,Claystone
3270,0.0453,0.3383,0.0453,0.3148,78.4805,60.0914,0.185,6.5295,2.5704,0.6162,Claystone
3270.1,0.0638,0.455,0.0638,0.3169,80.1944,60.4525,0.1842,6.3043,2.538,0.8182,Claystone
3270.2,0.0909,0.8357,0.0909,0.3116,81.9699,59.5218,0.1849,6.1013,2.4906,1.3182,Claystone
3270.3,0.1006,1.9963,0.1198,0.2953,83.7246,56.6531,0.1861,5.8972,2.44,1.6515,Sandstone
3270.4,0.1036,9.7747,0.1736,0.2666,85.0737,51.6229,0.1865,5.6494,2.3899,1.8439,Sandstone
3270.5,0.0898,22.5793,0.1918,0.2423,86.0078,47.3647,0.1887,5.3872,2.3395,2.7239,Sandstone
3270.6,0.0796,65.0171,0.2075,0.2052,86.8978,40.8834,0.1857,5.1792,2.2903,3.7393,Sandstone
3270.7,0.0786,148.7719,0.2187,0.1753,87.5286,35.649,0.1806,5.0698,2.2518,3.9149,Sandstone
3270.8,0.0776,256.3738,0.2236,0.1533,87.826,31.8107,0.1746,5.0661,2.2307,4.0603,Sandstone
3270.9,0.0714,392.7575,0.2232,0.1324,87.6497,28.1566,0.1686,5.1289,2.2249,4.9341,Sandstone
3271,0.0626,443.4269,0.2196,0.1233,87.32,26.5696,0.1632,5.2098,2.2293,6.6921,Sandstone
3271.1,0.0592,461.7697,0.2149,0.1172,86.8218,25.5013,0.1581,5.2642,2.237,7.5558,Sandstone
3271.2,0.0588,465.2354,0.2106,0.113,86.2028,24.7745,0.1545,5.2674,2.2452,7.5732,Sandstone
3271.3,0.06,458.0148,0.2084,0.1118,85.7092,24.547,0.1541,5.2224,2.2512,7.1533,Sandstone
3271.4,0.06,637.6039,0.2086,0.096,85.4925,21.7987,0.1574,5.158,2.2542,7.1054,Sandstone
3271.5,0.0611,811.5969,0.2109,0.0864,85.2751,20.1233,0.1636,5.1159,2.2548,6.8183,Sandstone
3271.6,0.0624,869.7092,0.2132,0.0852,85.0994,19.9046,0.1699,5.127,2.2555,6.5029,Sandstone
3271.7,0.064,834.7469,0.2144,0.0882,85.0229,20.4393,0.1743,5.1863,2.2572,6.1495,Sandstone
3271.8,0.0667,687.5546,0.213,0.0963,84.8514,21.8582,0.1717,5.252,2.2583,5.5543,Sandstone
3271.9,0.0684,570.198,0.2133,0.1056,84.6645,23.465,0.1715,5.2781,2.2572,5.2644,Sandstone
3272,0.0659,689.925,0.212,0.0952,84.5176,21.6502,0.1661,5.2549,2.2547,5.7159,Sandstone
3272.1,0.0627,878.1494,0.2106,0.0823,84.3138,19.3942,0.1607,5.1997,2.2525,6.3919,Sandstone
3272.2,0.0631,1128.464,0.2094,0.0692,84.0704,17.1089,0.1571,5.1387,2.2517,6.2228,Sandstone
3272.3,0.0638,1075.2056,0.2074,0.0698,83.7589,17.2114,0.1525,5.1094,2.2521,6.0181,Sandstone
3272.4,0.0639,1004.6201,0.2065,0.0722,83.6715,17.6462,0.1523,5.1262,2.2548,5.9995,Sandstone
3272.5,0.064,707.968,0.204,0.0869,83.667,20.221,0.1522,5.1604,2.2617,5.9687,Sandstone
3272.6,0.0704,552.7736,0.2001,0.0954,83.5189,21.6913,0.1512,5.1593,2.2719,4.6964,Sandstone
3272.7,0.0726,578.9133,0.1977,0.091,83.4389,20.9159,0.1526,5.1012,2.2806,4.307,Sandstone
3272.8,0.0699,662.123,0.1966,0.0836,83.4266,19.6163,0.1511,5.0225,2.2819,4.6959,Sandstone
3272.9,0.0674,772.1846,0.1994,0.0786,83.6411,18.7515,0.151,4.9622,2.2736,5.174,Sandstone
3273,0.062,1010.3018,0.2055,0.0711,83.8124,17.4307,0.1532,4.9251,2.2584,6.4284,Sandstone
3273.1,0.0577,1325.4664,0.2133,0.0649,83.9419,16.3522,0.1577,4.9042,2.2409,7.8173,Sandstone
3273.2,0.0564,1679.5664,0.2202,0.0596,83.9101,15.4274,0.1624,4.9142,2.2262,8.4029,Sandstone
3273.3,0.0561,2025.512,0.2225,0.0526,83.8503,14.2155,0.1615,4.9746,2.2186,8.5568,Sandstone
3273.4,0.0575,1698.9175,0.2217,0.0604,83.7674,15.5803,0.16,5.0553,2.2192,8.0427,Sandstone
3273.5,0.0606,1224.2592,0.2186,0.0735,83.8449,17.8528,0.1565,5.1024,2.2241,7.0573,Sandstone
3273.6,0.0599,1250.3142,0.2174,0.0714,83.9266,17.482,0.1554,5.0952,2.2262,7.2426,Sandstone
3273.7,0.0579,1593.8937,0.2213,0.0631,84.0133,16.039,0.1621,5.08,2.2228,7.9065,Sandstone
3273.8,0.0577,1670.9075,0.2245,0.0637,84.1024,16.1624,0.1685,5.1185,2.221,8.0718,Sandstone
3273.9,0.0577,1128.7722,0.2218,0.0802,84.2134,19.0444,0.1699,5.214,2.2307,8.0508,Sandstone
3274,0.0601,768.8307,0.2135,0.0913,84.3523,20.9875,0.1685,5.3177,2.2534,7.1403,Sandstone
3274.1,0.0674,580.0625,0.2017,0.0944,84.4016,21.5336,0.1623,5.374,2.2805,5.2325,Sandstone
3274.2,0.0726,430.7132,0.1928,0.1009,84.5152,22.6488,0.1556,5.3574,2.2984,4.2665,Sandstone
3274.3,0.068,514.9069,0.1924,0.0919,84.7455,21.0609,0.1553,5.282,2.2992,4.9809,Sandstone
3274.4,0.0676,902.4272,0.1978,0.0696,84.9928,17.1824,0.1563,5.1965,2.2845,5.0938,Sandstone
3274.5,0.0621,1159.6265,0.2072,0.0659,85.2906,16.5419,0.1609,5.1577,2.2623,6.4259,Sandstone
3274.6,0.0582,1261.0316,0.2153,0.0691,85.6802,17.0993,0.1643,5.1877,2.2426,7.6981,Sandstone
3274.7,0.0581,1214.3787,0.2213,0.0762,85.9648,18.3464,0.1709,5.2601,2.2332,7.905,Sandstone
3274.8,0.0621,961.2112,0.2223,0.0884,86.1835,20.497,0.1763,5.3297,2.2366,6.7604,Sandstone
3274.9,0.0696,509.6141,0.2197,0.1167,86.2993,25.4479,0.1798,5.3878,2.2481,5.153,Sandstone
3275,0.0711,338.8618,0.2162,0.1333,86.1711,28.3176,0.1806,5.4531,2.2595,4.8827,Sandstone
3275.1,0.0697,329.7573,0.2133,0.132,85.9612,28.0865,0.1793,5.5179,2.2663,5.0791,Sandstone
3275.2,0.0697,417.6761,0.2111,0.1186,85.7302,25.7512,0.1768,5.5486,2.2698,5.0075,Sandstone
3275.3,0.0729,500.8613,0.2091,0.1081,85.404,23.9076,0.1747,5.5342,2.2731,4.4344,Sandstone
3275.4,0.0762,655.0637,0.2082,0.0944,85.0568,21.5121,0.1741,5.5042,2.2749,3.959,Sandstone
3275.5,0.0737,814.6875,0.2095,0.085,84.7793,19.8741,0.1759,5.4839,2.2733,4.2874,Sandstone
3275.6,0.0691,924.7676,0.2127,0.0818,84.5656,19.3104,0.1799,5.4883,2.2686,5.0554,Sandstone
3275.7,0.069,904.886,0.2156,0.0854,84.4114,19.9533,0.185,5.5376,2.2662,5.121,Sandstone
3275.8,0.0718,695.1462,0.2151,0.0976,84.4154,22.1051,0.1892,5.6964,2.2728,4.6571,Sandstone
3275.9,0.0799,376.8418,0.2072,0.1201,84.4088,26.0537,0.1905,5.9795,2.2976,3.547,Sandstone
3276,0.0951,142.8246,0.1899,0.1516,84.3939,31.5378,0.189,6.2815,2.3463,2.2319,Sandstone
3276.1,0.125,79.047,0.167,0.1598,84.3644,32.9758,0.187,6.4268,2.4106,1.0666,Sandstone
3276.2,0.1061,21.0414,0.1061,0.1695,84.3884,34.6655,0.1864,6.3195,2.4645,0.7743,Sandstone
3276.3,0.0967,15.8898,0.0967,0.1748,84.4416,35.5831,0.1868,6.0486,2.4805,0.8778,Claystone
