DEPTH,BVW,KLOGH,VSH,DT,GR,NPHI,PEF,RHOB,RT,LITHOLOGY
3077.571755,0.0285,19.4204998,0.313899994,98.79170227,41.1006012,0.216900006,3.040699959,2.16170001,57.5237999,Sandstone
3077.724155,0.029200001,25.71299934,0.302399993,98.03430176,39.77819824,0.208700001,2.968100071,2.145400047,53.9754982,Sandstone
3077.876556,0.030999999,32.87459946,0.286900014,94.39019775,37.99110031,0.204999998,3.024800062,2.153199911,46.09109879,Sandstone
3078.028956,0.027000001,27.42790031,0.289999992,91.39969635,38.35430145,0.211500004,3.206500053,2.179100037,63.91030121,Sandstone
3078.181356,0.0274,15.05090046,0.299199998,92.56390381,39.40660095,0.196099997,3.673399925,2.226099968,59.07770157,Sandstone
3078.333757,0.0283,12.1225996,0.301200002,92.64569855,39.63779831,0.191799998,4.00180006,2.248699903,53.32249832,Sandstone
3078.486157,0.0307,16.81509972,0.297500014,91.82350159,39.21500015,0.212599993,4.08190012,2.233200073,44.81359863,Sandstone
3078.638557,0.030099999,17.47949982,0.307000011,90.4315033,40.30770111,0.210999995,3.611700058,2.194099903,48.70140076,Sandstone
3078.790958,0.030200001,19.58230019,0.307700008,92.72250366,40.38209915,0.200299993,3.117199898,2.161499977,48.91770172,Sandstone
3078.943358,0.0319,23.99169922,0.307300001,95.35269928,40.34370041,0.213699996,2.848500013,2.146100044,43.92819977,Sandstone
3079.095758,0.028100001,36.11330032,0.290800005,94.1792984,38.44369888,0.213300005,2.842700005,2.13499999,59.91189957,Sandstone
3079.248158,0.0294,40.28530121,0.284099996,93.27749634,37.67100143,0.2139,2.992300034,2.140500069,53.19419861,Sandstone
3079.400559,0.030300001,28.40640068,0.299299985,94.84919739,39.42399979,0.212300003,2.985399961,2.143899918,49.37749863,Sandstone
3079.552959,0.030200001,22.01759911,0.315699995,99.54689789,41.30369949,0.2227,2.9223001,2.142800093,50.69749832,Sandstone
3079.705359,0.0309,14.09020042,0.336100012,99.26550293,43.65719986,0.209900007,2.849499941,2.131400108,48.24069977,Sandstone
3079.85776,0.031099999,14.31369972,0.336899996,97.17479706,43.74089813,0.211600006,2.858500004,2.128400087,47.63029861,Sandstone
3080.01016,0.0308,11.15229988,0.34889999,97.14309692,45.12279892,0.214900002,2.875999928,2.132400036,48.88980103,Sandstone
3080.16256,0.030400001,13.51259995,0.342299998,97.4858017,44.37020111,0.226999998,2.881099939,2.137599945,50.7480011,Sandstone
3080.314961,0.030400001,15.11450005,0.331099987,95.56490326,43.07490158,0.217099994,2.840899944,2.145200014,49.85449982,Sandstone
3080.467361,0.031300001,19.39500046,0.313300014,93.10399628,41.0306015,0.207000002,2.773400068,2.152299881,45.58470154,Sandstone
3080.619761,0.0308,21.16880035,0.310299993,91.27770233,40.68659973,0.219300002,2.778199911,2.16260004,47.34080124,Sandstone
3080.772162,0.029100001,14.55200005,0.318699986,90.24790192,41.64810181,0.205400005,2.905900002,2.178299904,53.59960175,Sandstone
3080.924562,0.0317,16.48810005,0.305700004,91.98339844,40.15779877,0.205200002,3.127899885,2.200799942,42.29259872,Sandstone
3081.076962,0.037700001,17.29949951,0.300099999,94.95539856,39.5143013,0.208399996,3.128700018,2.215300083,27.50289917,Sandstone
3081.229362,0.023800001,26.15589905,0.281699985,95.77719879,37.39720154,0.202000007,3.02489996,2.202800035,84.24440002,Sandstone
3081.381763,0.0261,29.41279984,0.284799993,92.27549744,37.7480011,0.209299996,2.850300074,2.182699919,68.71929932,Sandstone
3081.534163,0.0252,34.50730133,0.278699994,92.24659729,37.04740143,0.195700005,2.884200096,2.161499977,74.92299652,Sandstone
3081.686563,0.0253,43.14410019,0.273299992,95.82299805,36.43259811,0.206599995,2.896199942,2.156500101,75.38680267,Sandstone
3081.838964,0.0253,51.25600052,0.273499995,97.36309814,36.45100021,0.225199997,2.95449996,2.150300026,76.69979858,Sandstone
3081.991364,0.0229,39.92490005,0.28639999,95.95909882,37.93939972,0.216100007,3.039299965,2.136800051,98.87670135,Sandstone
3082.143764,0.0222,25.3295002,0.298799992,93.82610321,39.35910034,0.209399998,3.056900024,2.16050005,104.3802032,Sandstone
3082.296165,0.0251,22.98200035,0.307399988,92.1937027,40.34609985,0.221399993,2.884399891,2.161799908,78.47550201,Sandstone
3082.448565,0.0251,21.83049965,0.301999986,90.79820251,39.73009872,0.216000006,2.858500004,2.181200027,77.09149933,Sandstone
3082.600965,0.0244,31.52210045,0.292499989,90.44139862,38.6393013,0.213599995,3.010799885,2.151400089,83.31020355,Sandstone
3082.753366,0.0244,39.1841011,0.284700006,93.6230011,37.74399948,0.218500003,3.145999908,2.148099899,83.73989868,Sandstone
3082.905766,0.022500001,32.06959915,0.289400011,94.311203,38.28290176,0.207399994,3.182499886,2.151599884,101.1377029,Sandstone
3083.058166,0.0243,24.33620071,0.294200003,93.97489929,38.83589935,0.209999993,3.216099977,2.182499886,82.55879974,Sandstone
3083.210566,0.0239,17.24880028,0.302700013,94.14830017,39.81150055,0.212899998,3.406100035,2.212599993,84.65019989,Sandstone
3083.362967,0.023600001,18.87070084,0.293500006,94.8852005,38.75590134,0.206599995,3.595799923,2.221100092,85.73290253,Sandstone
3083.515367,0.0262,21.79840088,0.292899996,94.20469666,38.68330002,0.206699997,3.572700024,2.200400114,67.39350128,Sandstone
3083.667767,0.0276,28.25079918,0.289799988,94.04039764,38.32759857,0.207399994,3.480999947,2.170300007,60.56790161,Sandstone
3083.820168,0.025699999,21.59600067,0.308499992,92.98840332,40.48009872,0.211600006,3.264600039,2.156399965,73.39640045,Sandstone
3083.972568,0.026000001,9.247200012,0.346199989,90.86519623,44.80860138,0.209299996,3.394200087,2.164499998,72.53910065,Sandstone
3084.124968,0.024800001,3.375299931,0.381399989,91.26850128,48.86040115,0.198500007,3.517800093,2.195800066,79.67189789,Sandstone
3084.277369,0.024800001,1.805699944,0.406500012,92.90940094,51.75139999,0.210199997,3.809099913,2.226000071,79.73999786,Sandstone
3084.429769,0.0242,1.179499984,0.417699993,93.88169861,53.04109955,0.208700001,3.734600067,2.254899979,83.38870239,Sandstone
3084.582169,0.024,1.049499989,0.417800009,94.99240112,53.04130173,0.207000002,3.522599936,2.271500111,84.14350128,Sandstone
3084.734569,0.0242,1.011399984,0.412800014,98.8035965,52.47650146,0.201900005,3.337899923,2.287400007,81.06359863,Sandstone
3084.88697,0.022500001,1.001199961,0.41080001,98.4108963,52.23929977,0.1972,3.318000078,2.290400028,96.04160309,Sandstone
3085.03937,0.024499999,0.8204,0.425799996,95.28009796,53.9659996,0.204999998,3.34800005,2.281699896,79.63249969,Sandstone
3085.19177,0.025,0.787599981,0.433999985,95.15599823,54.90639877,0.211500004,3.304899931,2.268899918,76.92019653,Sandstone
3085.344171,0.026799999,0.861599982,0.431100011,93.05349731,54.57519913,0.207599998,3.268399954,2.259599924,65.28269958,Sandstone
3085.496571,0.0272,0.743499994,0.436300009,91.38059998,55.16970062,0.203199998,3.323899984,2.260900021,62.6969986,Sandstone
3085.648971,0.026900001,0.735099971,0.436699986,92.12809753,55.21500015,0.204899997,3.611399889,2.263299942,64.35870361,Sandstone
3085.801372,0.0264,0.860000014,0.432399988,92.3042984,54.72460175,0.215000004,4.011499882,2.264300108,67.69819641,Sandstone
3085.953772,0.026000001,1.110599995,0.414400011,92.85279846,52.65179825,0.2007,4.337900162,2.266200066,68.61969757,Sandstone
3086.106172,0.0261,1.068699956,0.417199999,93.69490051,52.97890091,0.203999996,4.322100163,2.266799927,68.561203,Sandstone
3086.258573,0.027100001,0.987900019,0.420100003,92.39109802,53.31470108,0.204300001,4.192500114,2.270100117,62.46450043,Sandstone
3086.410973,0.026900001,1.230399966,0.419099987,91.96450043,53.19110107,0.225799993,4.186200142,2.263900042,64.89720154,Sandstone
3086.563373,0.0273,1.395799994,0.407599986,91.0605011,51.8716011,0.210299999,4.077600002,2.263499975,61.7256012,Sandstone
3086.715773,0.027899999,1.011800051,0.416799992,88.44229889,52.9353981,0.193200007,3.775899887,2.264199972,57.81159973,Sandstone
3086.868174,0.0288,1.175899982,0.417499989,86.21340179,53.01190186,0.210500002,3.37319994,2.258300066,54.4477005,Sandstone
3087.020574,0.028899999,0.922500014,0.430500001,87.2315979,54.50799942,0.198699996,3.075099945,2.24029994,54.31689835,Sandstone
3087.172974,0.0305,1.559100032,0.420100003,89.43160248,53.31029892,0.210199997,2.930399895,2.204799891,49.26919937,Sandstone
3087.325375,0.0309,1.654999971,0.42899999,92.97709656,54.33390045,0.210899994,2.798099995,2.167000055,48.87120056,Sandstone
3087.477775,0.0306,2.439899921,0.423200011,96.32230377,53.67259979,0.216000006,2.778100014,2.130300045,51.56200027,Sandstone
3087.630175,0.031199999,2.770299911,0.435400009,96.4265976,55.06700134,0.244299993,2.762500048,2.103499889,51.00159836,Sandstone
3087.782576,0.032000002,3.010099888,0.4296,95.96369934,54.40480042,0.229100004,2.833199978,2.091500044,47.84019852,Sandstone
3087.934976,0.033500001,3.069299936,0.433999985,98.53630066,54.91090012,0.241999999,2.897099972,2.088999987,43.12210083,Sandstone
3088.087376,0.033599999,3.346899986,0.431899995,102.1761017,54.66740036,0.244599998,2.903899908,2.085299969,43.09460068,Sandstone
3088.239776,0.034000002,3.375499964,0.435000002,106.0251007,55.02899933,0.25060001,2.849299908,2.080600023,42.16180038,Sandstone
3088.392177,0.035599999,4.640100002,0.425300002,105.373497,53.90729904,0.268099993,2.78730011,2.082700014,37.85279846,Sandstone
3088.544577,0.0348,5.567800045,0.398000002,101.3888016,50.77569962,0.234999999,2.731600046,2.104500055,38.30120087,Sandstone
3088.696977,0.033199999,2.91230011,0.387800008,94.20629883,49.60189819,0.182699993,2.767400026,2.1796,39.04999924,Sandstone
3088.849378,0.031399999,0.986599982,0.393000007,85.86799622,50.20040131,0.143800005,3.109400034,2.288599968,39.89530182,Sandstone
3089.001778,0.029899999,0.296099991,0.408199996,80.81479645,51.93759918,0.134900004,3.44569993,2.419199944,39.38410187,Sandstone
3089.154178,0.0287,0.246099994,0.398699999,76.71469879,50.84680176,0.140900001,3.694099903,2.486500025,39.91500092,Sandstone
3089.306579,0.030300001,0.287600011,0.394600004,73.67369843,50.37670135,0.139899999,3.592000008,2.47420001,35.3431015,Sandstone
3089.458979,0.031599998,0.422100008,0.382699996,72.96130371,49.0094986,0.142800003,3.593300104,2.455800056,32.52500153,Sandstone
3089.611379,0.032600001,0.667400002,0.373199999,73.13050079,47.92210007,0.150399998,3.709599972,2.423199892,31.51099968,Sandstone
3089.76378,0.032699998,1.155699968,0.361600012,74.22370148,46.58750153,0.159500003,3.728300095,2.384900093,32.81349945,Sandstone
3089.91618,0.033199999,1.729799986,0.352299988,74.81410217,45.51539993,0.166800007,3.714600086,2.360100031,32.51319885,Sandstone
3090.06858,0.033599999,1.661599994,0.364399999,75.09429932,46.90579987,0.167099997,3.528599977,2.327199936,32.79650116,Sandstone
3090.22098,0.0337,2.082799911,0.366100013,76.2036972,47.10039902,0.178800002,3.426599979,2.299499989,33.92269897,Sandstone
3090.373381,0.034699999,1.675999999,0.382699996,76.95559692,49.0082016,0.185900003,3.31159997,2.287800074,32.38869858,Sandstone
3090.525781,0.034400001,1.602800012,0.378800005,76.99949646,48.5625,0.176699996,3.425299883,2.296799898,32.48929977,Sandstone
3090.678181,0.0341,1.57009995,0.370299995,78.7410965,47.5788002,0.170900002,3.529099941,2.321399927,32.09329987,Sandstone
3090.830582,0.033599999,1.574900031,0.36500001,78.92639923,46.97949982,0.157399997,3.622400045,2.322299957,32.60900116,Sandstone
3090.982982,0.034899998,1.424800038,0.373100013,79.09140015,47.90629959,0.165000007,3.534699917,2.320600033,30.1583004,Sandstone
3091.135382,0.036499999,0.964699984,0.397599995,80.10050201,50.71870041,0.175699994,3.585599899,2.314500093,27.97179985,Sandstone
3091.287783,0.037500001,0.603600025,0.41960001,80.7154007,53.25040054,0.171299994,3.752500057,2.311399937,26.31349945,Sandstone
3091.440183,0.039700001,0.631200016,0.429199994,81.17579651,54.35689926,0.185499996,3.996799946,2.289299965,23.82349968,Sandstone
3091.592583,0.043000001,0.703700006,0.435799986,83.26159668,55.12179947,0.194199994,4.097400188,2.260400057,20.23660088,Coal
3091.744983,0.0458,0.859300017,0.432599992,86.23799896,54.74760056,0.202199996,4.073500156,2.248800039,17.57279968,Coal
3091.897384,0.046,0.662400007,0.441000015,86.87760162,55.71340179,0.196099997,3.999300003,2.255399942,17.23929977,Coal
3092.049784,0.046300001,0.880500019,0.426899999,87.65039825,54.09230042,0.207900003,3.902299881,2.270299911,16.91519928,Coal
3092.202184,0.047400001,1.439200044,0.395300001,88.76319885,50.46409988,0.196899995,3.882400036,2.283200026,15.36170006,Sandstone
3092.354585,0.0495,3.077899933,0.364800006,86.86840057,46.95569992,0.207599998,3.805299997,2.275399923,13.8508997,Sandstone
3092.506985,0.053199999,4.370900154,0.342400014,85.66870117,44.37649918,0.195600003,3.704799891,2.279500008,11.30879974,Sandstone
3092.659385,0.050799999,4.572299957,0.33860001,84.07559967,43.93939972,0.185399994,3.587899923,2.272900105,12.60229969,Sandstone
3092.811786,0.043900002,4.215099812,0.324800014,81.74780273,42.35620117,0.162200004,3.844599962,2.303900003,17.03100014,Sandstone
3092.964186,0.038199998,3.611700058,0.319000006,80.87249756,41.69039917,0.158199996,4.319699764,2.342700005,22.87129974,Sandstone
3093.116586,0.036699999,3.084899902,0.314999998,81.17160034,41.23020172,0.164199993,4.784999847,2.387799978,24.23760033,Sandstone
3093.268987,0.033799998,2.190999985,0.320100009,77.76930237,41.80730057,0.154799998,4.699800014,2.414499998,28.45079994,Sandstone
3093.421387,0.032499999,2.441699982,0.314700007,78.14179993,41.18859863,0.152500004,4.275400162,2.41230011,31.09810066,Sandstone
3093.573787,0.031399999,2.127799988,0.317400008,79.86009979,41.50559998,0.147,3.870500088,2.41869998,33.49670029,Sandstone
3093.726187,0.0307,1.790799975,0.328900009,78.72570038,42.8268013,0.154499993,3.770499945,2.417000055,36.2132988,Sandstone
3093.878588,0.0308,1.103500009,0.351099998,76.86740112,45.38190079,0.156599998,3.983400106,2.423199892,36.15850067,Sandstone
3094.030988,0.0308,0.648299992,0.379400015,78.12470245,48.62739944,0.144500002,4.245200157,2.400700092,37.0522995,Sandstone
3094.183388,0.0307,0.968299985,0.372999996,81.01229858,47.8946991,0.163100004,3.987699986,2.379800081,39.04589844,Sandstone
3094.335789,0.0298,1.354099989,0.36500001,82.41339874,46.97589874,0.166800007,3.594700098,2.357300043,42.89970016,Sandstone
3094.488189,0.0284,1.832700014,0.352699995,82.15180206,45.56499863,0.168799996,3.42869997,2.351900101,48.18709946,Sandstone
3094.640589,0.0277,1.660899997,0.354499996,83.04660034,45.77009964,0.164299995,3.651599884,2.356400013,50.8451004,Sandstone
3094.79299,0.027100001,1.561300039,0.362500012,83.85749817,46.68280029,0.175500005,3.721400023,2.353199959,54.80540085,Sandstone
3094.94539,0.0264,2.411600113,0.345400006,83.49720001,44.72269821,0.179299995,3.688899994,2.344700098,58.67839813,Sandstone
3095.09779,0.0254,2.625499964,0.341500014,83.61139679,44.27619934,0.171900004,3.681499958,2.335400105,64.29769897,Sandstone
3095.250191,0.024900001,3.304899931,0.329899997,83.14389801,42.93299866,0.171000004,3.667099953,2.336199999,66.81020355,Sandstone
3095.402591,0.0243,3.435199976,0.33039999,83.24330139,42.99829865,0.174600005,3.607000113,2.332499981,71.42759705,Sandstone
3095.554991,0.0242,3.121999979,0.336299986,84.54850006,43.67089844,0.177000001,3.54399991,2.331199884,72.57769775,Sandstone
3095.707391,0.024,3.838000059,0.328200012,86.36990356,42.74369812,0.170499995,3.588700056,2.317399979,74.21219635,Sandstone
3095.859792,0.0244,4.861899853,0.3222,86.78520203,42.05170059,0.178100005,3.468600035,2.308500051,72.67749786,Sandstone
3096.012192,0.024800001,5.228199959,0.325899988,85.19650269,42.48199844,0.185599998,3.282500029,2.293499947,71.20110321,Sandstone
3096.164592,0.024,3.500499964,0.340900004,85.63659668,44.2071991,0.1743,3.148000002,2.29460001,76.70819855,Sandstone
3096.316993,0.0232,3.5079,0.339399993,83.15090179,44.02980042,0.177300006,3.226900101,2.302900076,82.72149658,Sandstone
3096.469393,0.0221,3.891299963,0.336800009,82.26740265,43.73329926,0.184900001,3.298199892,2.303800106,94.52960205,Sandstone
3096.621793,0.021600001,4.476099968,0.330000013,83.94920349,42.95429993,0.182300001,3.361500025,2.300800085,99.46510315,Sandstone
3096.774194,0.021500001,2.79550004,0.35800001,85.27839661,46.17039871,0.185900003,3.34100008,2.287699938,103.232399,Sandstone
3096.926594,0.0196,3.530900002,0.347600013,86.07299805,44.97829819,0.182899997,3.351399899,2.281300068,129.8554993,Sandstone
3097.078994,0.022,3.474499941,0.348699987,85.32559967,45.09669876,0.173500001,3.377399921,2.269500017,97.87490082,Sandstone
3097.231394,0.021500001,4.417399883,0.334800005,84.21080017,43.50109863,0.169599995,3.390000105,2.272500038,102.0410995,Sandstone
3097.383795,0.019400001,4.540100098,0.33860001,84.30950165,43.94350052,0.185800001,3.369499922,2.274399996,133.2120972,Sandstone
3097.536195,0.0165,4.155799866,0.33919999,84.96669769,44.00960159,0.182300001,3.393100023,2.282399893,196.5411072,Sandstone
3097.688595,0.015,5.298399925,0.326599985,86.16400146,42.55690002,0.180700004,3.505199909,2.283600092,243.7993927,Sandstone
3097.840996,0.0175,7.735000134,0.308699995,86.60679626,40.50529861,0.177499995,3.85619998,2.278399944,165.8289032,Sandstone
3097.993396,0.0137,14.22389984,0.285899997,86.63929749,37.8769989,0.176699996,4.099100113,2.256000042,304.6523132,Sandstone
3098.145796,0.01,27.89150047,0.259299994,86.32759857,34.81420135,0.172700003,4.12169981,2.232199907,658.1483765,Sandstone
3098.298197,0.0086,53.48389816,0.235799998,86.41860199,32.11880112,0.178599998,3.948199987,2.212899923,967.5230103,Sandstone
3098.450597,0.0092,89.6411972,0.214100003,87.65039825,29.62369919,0.180700004,3.809999943,2.204699993,823.1483154,Sandstone
3098.602997,0.0079,119.6079025,0.201499999,89.42949677,28.16880035,0.175999999,3.691600084,2.195100069,1180.537964,Sandstone
3098.755398,0.0044,121.9476013,0.198699996,89.13269806,27.85079956,0.170900002,3.503099918,2.195100069,5000,Sandstone
3098.907798,0.0061,128.9658966,0.192900002,87.82109833,27.18580055,0.157600001,3.296799898,2.189699888,2218.110107,Sandstone
3099.060198,0.0044,165.8148956,0.185800001,88.09259796,26.36790085,0.168699995,3.005399942,2.186199903,5000,Sandstone
3099.212598,0.0077,263.8464966,0.165900007,88.41899872,24.07789993,0.171299994,2.736299992,2.181099892,1269.855957,Sandstone
3099.364999,0.0073,316.1180115,0.1611,87.49320221,23.52199936,0.180000007,2.511800051,2.17840004,1449.609009,Sandstone
3099.517399,0.0083,275.3269043,0.167899996,87.6977005,24.30279922,0.171499997,2.478100061,2.168100119,1048.761963,Sandstone
3099.669799,0.0045,180.3871002,0.193599999,87.64129639,27.26749992,0.178100005,2.516499996,2.158200026,5000,Sandstone
3099.8222,0.0044,113.5025024,0.212099999,88.36260223,29.38710022,0.172499999,2.618400097,2.164499998,5000,Sandstone
3099.9746,0.0045,51.26599884,0.246800005,88.36260223,33.38750076,0.182899997,2.821700096,2.18840003,5000,Sandstone
3100.127,0.0044,25.4659996,0.26879999,88.41200256,35.91260147,0.178499997,3.017699957,2.221999884,5000,Sandstone
3100.279401,0.0044,17.6257,0.28580001,88.91339874,37.87260056,0.1963,3.087599993,2.245100021,5000,Sandstone
3100.431801,0.0044,11.84319973,0.301999986,89.87229919,39.7262001,0.193299994,3.176000118,2.251600027,5000,Sandstone
3100.584201,0.0044,6.47840023,0.327100009,89.95480347,42.61389923,0.181700006,3.131799936,2.251300097,5000,Sandstone
3100.736601,0.0045,6.444600105,0.332700014,90.07679749,43.25790024,0.178000003,3.1256001,2.22939992,5000,Sandstone
3100.889002,0.0045,14.10050011,0.301200002,89.10870361,39.63880157,0.188099995,2.867000103,2.220499992,5000,Sandstone
3101.041402,0.0045,41.53079987,0.256799996,88.57630157,34.53639984,0.188999996,2.749799967,2.196099997,5000,Sandstone
3101.193802,0.0044,74.77570343,0.219600007,88.87950134,30.25869942,0.161799997,2.665100098,2.193300009,5000,Sandstone
3101.346203,0.0044,135.4920959,0.197699994,88.49310303,27.73999977,0.172299996,2.64989996,2.183199883,5000,Sandstone
3101.498603,0.0044,264.6795044,0.171000004,87.5664978,24.66810036,0.179900005,2.584199905,2.173799992,5000,Sandstone
3101.651003,0.0044,482.824707,0.144099995,87.09829712,21.56640053,0.1708,2.497600079,2.156399965,5000,Sandstone
3101.803404,0.0044,860.4069214,0.117799997,86.50039673,18.54840088,0.172399998,2.4368999,2.152899981,5000,Sandstone
3101.955804,0.0062,1152.050049,0.1043,87.09970093,16.99349976,0.172199994,2.460700035,2.150899887,2104.853027,Sandstone
3102.108204,0.0069,929.2365723,0.1087,88.14189911,17.49760056,0.166299999,2.439699888,2.163599968,1600.842041,Sandstone
3102.260605,0.0082,1009.245972,0.108000003,88.55020142,17.42230034,0.173800007,2.424999952,2.161499977,1056.489014,Sandstone
3102.413005,0.0092,1047.640991,0.103399999,87.73999786,16.88629913,0.1708,2.375999928,2.167299986,810.3776245,Sandstone
3102.565405,0.0092,1374.655029,0.093500003,88.99510193,15.75430012,0.173800007,2.402199984,2.160099983,796.1541138,Sandstone
3102.717805,0.0097,1287.093994,0.100299999,89.667099,16.53499985,0.177000001,2.463500023,2.15199995,721.0897827,Sandstone
3102.870206,0.0106,1036.478027,0.107199997,89.43730164,17.32410049,0.164499998,2.435199976,2.149199963,569.3181763,Sandstone
3103.022606,0.0117,913.4528809,0.1171,89.32299805,18.46419907,0.179100007,2.448699951,2.153700113,454.9490967,Sandstone
3103.175006,0.0117,853.4799805,0.117899999,89.88929749,18.55550003,0.179399997,2.400300026,2.162199974,449.0722046,Sandstone
3103.327407,0.0115,818.2072754,0.120300002,90.47170258,18.8321991,0.174999997,2.532700062,2.155900002,470.2128906,Sandstone
3103.479807,0.0118,1002.098022,0.112000003,90.99700165,17.87940025,0.176100001,2.539799929,2.152199984,440.6364136,Sandstone
3103.632207,0.0118,942.3220825,0.1149,91.42289734,18.21039963,0.176400006,2.522799969,2.152899981,440.9190063,Sandstone
3103.784608,0.0119,956.7028198,0.1105,90.88909912,17.70420074,0.171399996,2.467499971,2.159100056,430.2550964,Sandstone
3103.937008,0.012,797.3007202,0.119800001,90.14309692,18.77729988,0.175400004,2.441800117,2.161999941,424.2762146,Sandstone
3104.089408,0.0121,1015.999023,0.109499998,90.29969788,17.5897007,0.177399993,2.487999916,2.159800053,416.7820129,Sandstone
3104.241808,0.0125,1306.194946,0.098899998,90.88980103,16.37330055,0.176499993,2.457099915,2.153700113,385.2844849,Sandstone
3104.394209,0.0127,1751.524048,0.089299999,91.01329803,15.27260017,0.185399994,2.550400019,2.148999929,373.300293,Sandstone
3104.546609,0.0125,1351.781982,0.098899998,91.3411026,16.37879944,0.176799998,2.533499956,2.148499966,386.5271912,Sandstone
3104.699009,0.0129,949.0053101,0.117600001,91.16840363,18.52930069,0.182899997,2.584000111,2.15019989,358.2142029,Sandstone
3104.85141,0.0132,999.9993286,0.122400001,90.83270264,19.08040047,0.197899997,2.495599985,2.143699884,347.3666992,Sandstone
3105.00381,0.0127,1055.94397,0.111299999,91.16059875,17.79640007,0.175300002,2.587100029,2.145400047,372.4020081,Sandstone
3105.15621,0.0122,1164.873047,0.105099998,91.06189728,17.08849907,0.174799994,2.681799889,2.149399996,411.557312,Sandstone
3105.308611,0.0116,1031.475952,0.108599998,90.84899902,17.49090004,0.186199993,2.82310009,2.17050004,461.0851135,Sandstone
3105.461011,0.0108,806.0734253,0.120700002,91.35030365,18.88100052,0.185900003,3.196000099,2.169500113,556.3743286,Sandstone
3105.613411,0.0109,799.3278809,0.124200001,92.77819824,19.2798996,0.192100003,3.691200018,2.166699886,539.6975708,Sandstone
3105.765812,0.0106,703.7536011,0.144299999,94.32879639,21.59350014,0.211300001,4.38929987,2.143300056,613.6942749,Sandstone
3105.918212,0.0119,548.9052734,0.158399999,95.46060181,23.22139931,0.202900007,4.325300217,2.126399994,462.3745117,Sandstone
3106.070612,0.0167,397.5810852,0.173500001,96.37229919,24.95409966,0.195999995,3.96269989,2.119899988,203.6793976,Sandstone
3106.223012,0.015,589.7642212,0.164499998,97.99629974,23.92169952,0.2148,3.454699993,2.10890007,270.3532104,Sandstone
3106.375413,0.0163,618.4921875,0.157199994,98.60269928,23.08069992,0.210299999,3.359400034,2.120100021,216.2413025,Sandstone
3106.527813,0.0151,633.0358276,0.144099995,98.05200195,21.57699966,0.181199998,3.310199976,2.125400066,251.5812988,Sandstone
3106.680213,0.0099,796.675415,0.129899994,96.32019806,19.94120026,0.187099993,3.294699907,2.14260006,693.4630737,Sandstone
3106.832614,0.0113,1007.46698,0.115800001,94.08840179,18.31609917,0.181899995,3.254199982,2.145699978,496.0115967,Sandstone
3106.985014,0.0112,1334.791016,0.102399997,92.2677002,16.77770042,0.186399996,3.094599962,2.150300026,504.8024902,Sandstone
3107.137414,0.0109,1218.08606,0.100100003,91.53790283,16.51659966,0.181999996,2.795599937,2.167099953,537.6384888,Sandstone
3107.289815,0.0107,1349.029053,0.087800004,91.19309998,15.09749985,0.167799994,2.455300093,2.174799919,546.682373,Sandstone
3107.442215,0.0108,1324.764038,0.086499996,90.30599976,14.94219971,0.166500002,2.314899921,2.180599928,531.564209,Sandstone
3107.594615,0.0101,1453.572998,0.0858,88.92040253,14.86419964,0.172900006,2.290400028,2.175600052,624.378479,Sandstone
3107.747015,0.0107,891.7733765,0.1074,88.67430115,17.3465004,0.171299994,2.257800102,2.180299997,543.173584,Sandstone
3107.899416,0.0102,687.9229126,0.116599999,88.4937973,18.41230011,0.164000005,2.272900105,2.182499886,613.4769897,Sandstone
3108.051816,0.0104,695.4758301,0.120899998,88.53540039,18.90069962,0.173999995,2.32249999,2.178499937,595.5662231,Sandstone
3108.204216,0.0101,848.3562012,0.112800002,89.24120331,17.97730064,0.172199994,2.373500109,2.171299934,633.4000244,Sandstone
3108.356617,0.0102,1161.332031,0.099100001,89.89700317,16.39430046,0.168799996,2.337300062,2.162699938,617.6871948,Sandstone
3108.509017,0.0103,1405.894043,0.089299999,89.87229919,15.26790047,0.166700006,2.283200026,2.162199974,601.6724243,Sandstone
3108.661417,0.0099,1751.649048,0.082099997,89.85610199,14.43889999,0.177699998,2.244499922,2.163800001,661.9055176,Sandstone
3108.813818,0.0103,1432.837036,0.087399997,89.8144989,15.05029964,0.167199999,2.281300068,2.165899992,606.637085,Sandstone
3108.966218,0.0101,1080.031982,0.103100002,89.52819824,16.85499954,0.173299998,2.334800005,2.166300058,645.6505127,Sandstone
3109.118618,0.0101,1132.512939,0.098899998,89.8144989,16.375,0.166600004,2.403199911,2.164700031,632.0424194,Sandstone
3109.271019,0.0096,1250.248047,0.092200004,89.35549927,15.60750008,0.164700001,2.412100077,2.16869998,711.0234985,Sandstone
3109.423419,0.0098,1797.609009,0.074500002,89.23210144,13.5692997,0.164000005,2.381900072,2.168600082,678.7501831,Sandstone
3109.575819,0.0096,2188.967041,0.073100001,89.126297,13.40299988,0.186800003,2.359499931,2.16869998,723.2385254,Sandstone
3109.728219,0.01,2136.259033,0.068400003,90.11139679,12.86240005,0.167500004,2.32130003,2.165499926,633.7576294,Sandstone
3109.88062,0.0098,1918.837036,0.068800002,91.16059875,12.90929985,0.157900006,2.324399948,2.16989994,667.1967773,Sandstone
3110.03302,0.0092,2276.397949,0.0625,91.53079987,12.18640041,0.167300001,2.267400026,2.174499989,769.9121094,Sandstone
3110.18542,0.0098,2084.658936,0.067100003,91.87280273,12.72179985,0.165600002,2.288100004,2.171099901,665.0836182,Sandstone
