DEPTH,BVW,KLOGH,PHIF,VSH,DT,GR,NPHI,PEF,RHOB,RT,LITHOLOGY
3539.1,0.084,16.877,0.229,0.29,,40.33,0.205,4.943,2.25,3.727,Sandstone
3539.2,0.082,16.575,0.228,0.289,,40.252,0.206,4.94,2.256,3.924,Sandstone
3539.3,0.079,16.762,0.227,0.288,,40.15,0.208,4.904,2.26,4.271,Sandstone
3539.4,0.076,16.506,0.227,0.288,,40.174,0.208,4.855,2.261,4.714,Sandstone
3539.5,0.072,15.546,0.225,0.29,,40.37,0.204,4.832,2.261,5.456,Sandstone
3539.6,0.067,15.064,0.223,0.289,,40.306,0.199,4.863,2.262,6.324,Sandstone
3539.7,0.067,14.509,0.22,0.289,,40.261,0.196,4.961,2.265,6.334,Sandstone
3539.8,0.069,10.126,0.218,0.304,,42.139,0.195,5.115,2.27,6.002,Sandstone
3539.9,0.067,8.073,0.216,0.313,,43.189,0.196,5.287,2.279,6.396,Sandstone
3540,0.07,6.915,0.211,0.316,,43.585,0.196,5.405,2.294,5.632,Sandstone
3540.1,0.073,6.789,0.203,0.311,,42.895,0.195,5.407,2.314,4.946,Sandstone
3540.2,0.074,6.119,0.195,0.308,,42.614,0.193,5.304,2.335,4.705,Sandstone
3540.3,0.073,4.809,0.19,0.315,,43.437,0.194,5.187,2.353,4.84,Sandstone
3540.4,0.07,2.619,0.185,0.341,,46.56,0.194,5.167,2.365,5.391,Sandstone
3540.5,0.069,1.272,0.183,0.373,,50.557,0.195,5.282,2.373,5.627,Sandstone
3540.6,0.07,0.833,0.181,0.392,,52.794,0.195,5.461,2.379,5.498,Sandstone
3540.7,0.069,0.863,0.177,0.387,,52.161,0.192,5.603,2.387,5.503,Sandstone
3540.8,0.071,0.587,0.174,0.403,,54.142,0.193,5.651,2.396,5.255,Sandstone
3540.9,0.07,0.81,0.173,0.387,,52.159,0.194,5.628,2.4,5.29,Sandstone
3541,0.07,1.246,0.175,0.367,,49.771,0.196,5.581,2.398,5.282,Sandstone
3541.1,0.069,1.153,0.177,0.372,,50.417,0.195,5.541,2.392,5.568,Sandstone
3541.2,0.068,1.706,0.177,0.354,,48.187,0.193,5.523,2.387,5.703,Sandstone
3541.3,0.067,1.501,0.178,0.361,,48.991,0.193,5.522,2.387,5.967,Sandstone
3541.4,0.066,1.619,0.176,0.356,,48.391,0.192,5.518,2.389,6.018,Sandstone
3541.5,0.065,1.558,0.175,0.356,,48.468,0.191,5.488,2.392,6.158,Sandstone
3541.6,0.064,1.308,0.174,0.364,,49.374,0.189,5.44,2.393,6.397,Sandstone
3541.7,0.064,1.65,0.173,0.352,,47.904,0.186,5.418,2.392,6.556,Sandstone
3541.8,0.062,2.144,0.172,0.338,,46.249,0.183,5.456,2.392,6.983,Sandstone
3541.9,0.061,2.509,0.17,0.329,,45.158,0.181,5.534,2.394,6.982,Sandstone
3542,0.059,2.589,0.169,0.326,,44.791,0.182,5.612,2.399,7.519,Sandstone
3542.1,0.058,2.947,0.166,0.318,,43.788,0.181,5.664,2.405,7.833,Sandstone
3542.2,0.057,2.765,0.166,0.321,,44.155,0.183,5.685,2.408,8.219,Sandstone
3542.3,0.057,2.464,0.166,0.327,,44.854,0.185,5.679,2.41,8.324,Sandstone
3542.4,0.057,2.012,0.166,0.336,,45.977,0.185,5.654,2.411,8.431,Sandstone
3542.5,0.056,2.199,0.164,0.33,,45.289,0.183,5.615,2.413,8.704,Sandstone
3542.6,0.055,2.308,0.163,0.326,,44.836,0.179,5.57,2.414,8.783,Sandstone
3542.7,0.055,2.324,0.163,0.327,,44.857,0.179,5.527,2.412,8.893,Sandstone
3542.8,0.055,1.906,0.162,0.336,,45.931,0.174,5.503,2.409,8.889,Sandstone
3542.9,0.056,1.369,0.163,0.352,,47.959,0.174,5.504,2.406,8.852,Sandstone
3543,0.055,1.433,0.164,0.35,,47.744,0.175,5.519,2.406,8.896,Sandstone
3543.1,0.055,1.849,0.164,0.338,,46.28,0.177,5.538,2.407,8.905,Sandstone
3543.2,0.056,1.65,0.164,0.344,,46.983,0.181,5.562,2.411,8.727,Sandstone
3543.3,0.057,1.572,0.165,0.347,,47.296,0.184,5.609,2.414,8.513,Sandstone
3543.4,0.057,1.779,0.164,0.341,,46.559,0.186,5.686,2.416,8.434,Sandstone
3543.5,0.057,1.468,0.164,0.349,,47.586,0.186,5.771,2.419,8.289,Sandstone
3543.6,0.058,1.332,0.163,0.353,,48.104,0.187,5.832,2.421,8.091,Sandstone
3543.7,0.058,1.442,0.162,0.349,,47.534,0.185,5.862,2.422,8.015,Sandstone
3543.8,0.058,1.515,0.163,0.347,,47.348,0.186,5.867,2.42,8.043,Sandstone
3543.9,0.058,1.583,0.166,0.347,,47.393,0.188,5.858,2.415,8.091,Sandstone
3544,0.058,1.421,0.169,0.355,,48.336,0.191,5.837,2.41,8.015,Sandstone
3544.1,0.058,1.678,0.169,0.348,,47.435,0.19,5.819,2.407,8.012,Sandstone
3544.2,0.059,1.193,0.17,0.365,,49.534,0.193,5.813,2.408,7.86,Sandstone
3544.3,0.058,0.456,0.136,0.381,,51.432,0.197,5.819,2.413,7.47,Sandstone
3544.4,0.058,0.439,0.131,0.379,,51.209,0.2,5.826,2.42,7.347,Sandstone
3544.5,0.058,0.358,0.127,0.384,,51.887,0.201,5.829,2.429,7.266,Sandstone
3544.6,0.057,0.366,0.121,0.379,,51.211,0.2,5.833,2.437,7.301,Sandstone
3544.7,0.056,0.337,0.116,0.378,,51.144,0.197,5.84,2.446,7.356,Sandstone
3544.8,0.056,0.179,0.112,0.405,,54.35,0.196,5.852,2.455,7.305,Sandstone
3544.9,0.056,0.115,0.108,0.423,,56.55,0.197,5.877,2.461,7.306,Sandstone
3545,0.056,0.139,0.105,0.41,,55.077,0.199,5.916,2.467,7.254,Sandstone
3545.1,0.056,0.094,0.101,0.426,,57.001,0.203,5.969,2.473,7.209,Silt
3545.2,0.058,0.07,0.098,0.437,,58.34,0.206,6.011,2.479,6.669,Silt
3545.3,0.059,0.061,0.094,0.441,,58.78,0.207,6.02,2.485,6.149,Silt
3545.4,0.06,0.048,0.091,0.45,,59.877,0.206,6.004,2.491,5.984,Silt
3545.5,0.059,0.044,0.088,0.451,,60.021,0.2,5.995,2.496,6.109,Silt
3545.6,0.058,0.044,0.086,0.449,,59.772,0.198,6.022,2.5,6.127,Silt
3545.7,0.059,0.033,0.083,0.461,,61.261,0.198,6.066,2.505,6.034,Silt
3545.8,0.058,0.03,0.079,0.462,,61.33,0.198,6.083,2.512,6.148,Silt
3545.9,0.059,0.018,0.075,0.483,,63.893,0.197,6.049,2.518,5.86,Silt
3546,0.059,0.017,0.074,0.484,,64.105,0.196,5.992,2.521,5.633,Silt
3546.1,0.061,0.018,0.075,0.482,,63.777,0.194,5.969,2.519,5.37,Silt
3546.2,0.062,0.015,0.077,0.495,,65.328,0.193,5.995,2.514,5.323,Silt
3546.3,0.063,0.015,0.079,0.494,,65.264,0.201,6.041,2.511,5.142,Silt
3546.4,0.065,0.014,0.08,0.499,,65.931,0.207,6.066,2.509,4.851,Silt
3546.5,0.066,0.011,0.083,0.513,,67.549,0.208,6.059,2.505,4.732,Silt
3546.6,0.067,0.01,0.087,0.522,,68.68,0.207,6.044,2.497,4.737,Silt
3546.7,0.067,0.007,0.094,0.544,,71.362,0.204,6.053,2.486,4.978,Silt
3546.8,0.066,0.008,0.1,0.543,,71.281,0.2,6.077,2.476,5.262,Silt
3546.9,0.064,0.02,0.103,0.504,,66.449,0.196,6.074,2.47,5.565,Silt
3547,0.064,0.016,0.103,0.513,,67.62,0.192,6.015,2.469,5.71,Silt
3547.1,0.063,0.014,0.103,0.521,,68.553,0.192,5.917,2.469,5.837,Silt
3547.2,0.063,0.012,0.104,0.53,,69.659,0.193,5.81,2.468,5.814,Silt
3547.3,0.064,0.01,0.107,0.541,,70.993,0.197,5.718,2.463,5.862,Silt
3547.4,0.064,0.013,0.11,0.531,,69.835,0.196,5.64,2.457,5.792,Silt
3547.5,0.064,0.024,0.113,0.502,,66.249,0.194,5.562,2.452,5.858,Silt
3547.6,0.065,0.031,0.116,0.492,,65.073,0.192,5.477,2.447,5.649,Silt
3547.7,0.064,0.026,0.119,0.505,,66.593,0.19,5.395,2.441,5.95,Silt
3547.8,0.064,0.031,0.123,0.499,,65.894,0.189,5.332,2.435,6.04,Silt
3547.9,0.064,0.022,0.126,0.519,,68.267,0.188,5.302,2.43,6.193,Silt
3548,0.065,0.031,0.128,0.503,,66.402,0.197,5.299,2.427,5.929,Silt
3548.1,0.065,0.055,0.13,0.477,,63.239,0.192,5.292,2.423,5.788,Sandstone
3548.2,0.065,0.112,0.133,0.446,,59.415,0.196,5.263,2.418,5.768,Sandstone
3548.3,0.065,0.151,0.137,0.436,,58.15,0.2,5.223,2.409,5.883,Sandstone
3548.4,0.069,0.196,0.176,0.457,,60.788,0.201,5.202,2.401,5.774,Sandstone
3548.5,0.069,0.187,0.179,0.462,,61.351,0.201,5.197,2.393,5.804,Sandstone
3548.6,0.07,0.17,0.18,0.468,,62.077,0.2,5.186,2.387,5.726,Sandstone
3548.7,0.07,0.129,0.18,0.481,,63.698,0.196,5.16,2.383,5.694,Sandstone
3548.8,0.07,0.115,0.18,0.487,,64.425,0.194,5.14,2.379,5.688,Sandstone
3548.9,0.07,0.147,0.18,0.475,,62.915,0.191,5.152,2.377,5.672,Sandstone
3549,0.07,0.16,0.181,0.472,,62.52,0.192,5.191,2.375,5.653,Sandstone
3549.1,0.07,0.209,0.183,0.46,,61.147,0.196,5.234,2.374,5.718,Sandstone
3549.2,0.07,0.311,0.185,0.443,,59.005,0.199,5.259,2.373,5.672,Sandstone
3549.3,0.07,0.323,0.186,0.442,,58.912,0.201,5.251,2.372,5.645,Sandstone
3549.4,0.07,0.367,0.187,0.437,,58.28,0.201,5.219,2.368,5.704,Sandstone
3549.5,0.07,0.423,0.187,0.43,,57.461,0.197,5.175,2.363,5.614,Sandstone
3549.6,0.07,0.704,0.19,0.408,,54.767,0.199,5.129,2.358,5.688,Sandstone
3549.7,0.07,0.627,0.191,0.414,,55.56,0.198,5.085,2.354,5.722,Sandstone
3549.8,0.069,0.628,0.192,0.415,,55.616,0.196,5.044,2.349,5.833,Sandstone
3549.9,0.069,0.72,0.192,0.409,,54.883,0.194,5.014,2.345,5.821,Sandstone
3550,0.069,0.68,0.193,0.412,,55.302,0.192,5.008,2.341,5.959,Sandstone
3550.1,0.069,0.626,0.194,0.417,,55.914,0.192,5.034,2.337,5.964,Sandstone
3550.2,0.068,0.829,0.196,0.405,,54.437,0.194,5.081,2.335,6.022,Sandstone
3550.3,0.069,0.717,0.197,0.413,,55.433,0.197,5.117,2.335,5.91,Sandstone
3550.4,0.069,0.666,0.197,0.417,,55.893,0.2,5.126,2.337,5.894,Sandstone
3550.5,0.069,0.604,0.196,0.421,,56.365,0.2,5.124,2.34,5.917,Sandstone
3550.6,0.069,0.667,0.193,0.414,,55.482,0.195,5.125,2.343,5.968,Sandstone
3550.7,0.069,0.465,0.193,0.431,,57.519,0.198,5.135,2.348,5.891,Sandstone
3550.8,0.069,0.43,0.191,0.433,,57.839,0.199,5.144,2.353,5.925,Sandstone
3550.9,0.068,0.382,0.191,0.439,,58.538,0.2,5.142,2.354,6.029,Sandstone
3551,0.068,0.372,0.191,0.44,,58.64,0.198,5.141,2.353,6.165,Sandstone
3551.1,0.068,0.389,0.191,0.438,,58.387,0.197,5.15,2.352,6.198,Sandstone
3551.2,0.067,0.373,0.19,0.438,,58.476,0.196,5.165,2.355,6.345,Sandstone
3551.3,0.067,0.288,0.187,0.449,,59.746,0.196,5.172,2.361,6.406,Sandstone
3551.4,0.065,0.278,0.185,0.448,,59.686,0.196,5.167,2.369,6.644,Sandstone
3551.5,0.065,0.289,0.183,0.445,,59.263,0.195,5.156,2.373,6.666,Sandstone
3551.6,0.066,0.26,0.182,0.449,,59.762,0.194,5.144,2.375,6.58,Sandstone
3551.7,0.065,0.27,0.182,0.447,,59.582,0.193,5.135,2.373,6.597,Sandstone
3551.8,0.065,0.217,0.183,0.458,,60.925,0.193,5.141,2.371,6.826,Sandstone
3551.9,0.065,0.254,0.185,0.452,,60.208,0.195,5.163,2.368,6.91,Sandstone
3552,0.064,0.265,0.185,0.451,,59.992,0.196,5.186,2.368,6.997,Sandstone
3552.1,0.063,0.27,0.186,0.451,,59.961,0.197,5.185,2.367,7.312,Sandstone
3552.2,0.063,0.236,0.187,0.458,,60.874,0.199,5.155,2.366,7.268,Sandstone
3552.3,0.063,0.386,0.188,0.435,,58.124,0.201,5.121,2.365,7.268,Sandstone
3552.4,0.063,0.336,0.188,0.442,,58.96,0.2,5.096,2.363,7.24,Sandstone
3552.5,0.063,0.372,0.188,0.437,,58.281,0.197,5.08,2.361,7.216,Sandstone
3552.6,0.064,0.426,0.187,0.43,,57.465,0.194,5.067,2.359,7.082,Sandstone
3552.7,0.063,0.461,0.188,0.427,,57.099,0.194,5.062,2.356,7.193,Sandstone
3552.8,0.064,0.434,0.19,0.431,,57.6,0.195,5.066,2.353,6.956,Sandstone
3552.9,0.064,0.496,0.191,0.426,,56.95,0.196,5.076,2.351,7.072,Sandstone
3553,0.065,0.364,0.192,0.442,,58.871,0.197,5.081,2.349,6.786,Sandstone
3553.1,0.067,0.285,0.193,0.454,,60.39,0.198,5.078,2.348,6.523,Sandstone
3553.2,0.068,0.348,0.193,0.444,,59.228,0.199,5.078,2.35,6.229,Sandstone
3553.3,0.07,0.317,0.192,0.448,,59.655,0.2,5.089,2.353,5.81,Sandstone
3553.4,0.069,0.289,0.189,0.451,,59.97,0.199,5.114,2.359,5.86,Sandstone
3553.5,0.07,0.323,0.188,0.443,,59.089,0.198,5.143,2.363,5.641,Sandstone
3553.6,0.07,0.444,0.186,0.427,,57.09,0.199,5.161,2.368,5.685,Sandstone
3553.7,0.07,0.388,0.185,0.433,,57.789,0.201,5.166,2.373,5.666,Sandstone
3553.8,0.07,0.376,0.184,0.433,,57.842,0.202,5.163,2.378,5.583,Sandstone
3553.9,0.071,0.335,0.182,0.437,,58.295,0.202,5.172,2.384,5.399,Sandstone
3554,0.071,0.259,0.179,0.446,,59.438,0.2,5.208,2.391,5.392,Sandstone
3554.1,0.07,0.201,0.173,0.454,,60.379,0.195,5.268,2.4,5.561,Sandstone
3554.2,0.069,0.152,0.17,0.465,,61.687,0.195,5.318,2.409,5.707,Sandstone
3554.3,0.066,0.073,0.134,0.468,,62.035,0.199,5.325,2.415,5.593,Sandstone
3554.4,0.066,0.088,0.132,0.457,,60.752,0.206,5.294,2.419,5.572,Sandstone
3554.5,0.066,0.081,0.13,0.459,,61.02,0.212,5.262,2.423,5.66,Sandstone
3554.6,0.065,0.088,0.127,0.452,,60.122,0.215,5.285,2.429,5.578,Silt
3554.7,0.065,0.104,0.122,0.44,,58.684,0.213,5.394,2.436,5.469,Silt
3554.8,0.065,0.095,0.118,0.441,,58.81,0.207,5.569,2.443,5.515,Silt
3554.9,0.065,0.071,0.116,0.453,,60.312,0.201,5.748,2.446,5.459,Silt
3555,0.066,0.07,0.117,0.454,,60.411,0.196,5.874,2.446,5.342,Silt
3555.1,0.066,0.078,0.118,0.45,,59.9,0.195,5.939,2.443,5.368,Silt
3555.2,0.066,0.073,0.117,0.452,,60.208,0.195,5.983,2.445,5.311,Silt
3555.3,0.066,0.055,0.113,0.463,,61.502,0.197,6.045,2.452,5.302,Silt
3555.4,0.065,0.044,0.107,0.468,,62.136,0.198,6.145,2.463,5.21,Silt
3555.5,0.065,0.036,0.1,0.472,,62.516,0.199,6.285,2.474,5.159,Silt
3555.6,0.064,0.044,0.096,0.458,,60.856,0.199,6.435,2.483,5.188,Silt
3555.7,0.064,0.032,0.091,0.47,,62.345,0.199,6.535,2.49,5.213,Silt
3555.8,0.064,0.03,0.088,0.47,,62.307,0.198,6.55,2.496,5.001,Silt
3555.9,0.064,0.033,0.086,0.464,,61.568,0.198,6.498,2.499,4.918,Silt
3556,0.065,0.039,0.088,0.457,,60.759,0.198,6.441,2.496,4.733,Silt
3556.1,0.067,0.033,0.094,0.47,,62.381,0.2,6.426,2.486,4.611,Silt
3556.2,0.069,0.032,0.1,0.477,,63.194,0.204,6.426,2.475,4.534,Silt
3556.3,0.069,0.041,0.104,0.469,,62.192,0.205,6.386,2.468,4.552,Silt
3556.4,0.07,0.067,0.106,0.447,,59.563,0.204,6.282,2.464,4.4,Silt
3556.5,0.07,0.064,0.11,0.452,,60.159,0.202,6.125,2.458,4.396,Silt
3556.6,0.072,0.06,0.115,0.46,,61.116,0.202,5.959,2.449,4.272,Silt
3556.7,0.074,0.081,0.122,0.452,,60.118,0.208,5.81,2.437,4.095,Silt
3556.8,0.075,0.065,0.13,0.469,,62.254,0.209,5.681,2.423,4.07,Silt
3556.9,0.077,0.053,0.137,0.486,,64.242,0.209,5.584,2.411,3.98,Silt
3557,0.077,0.079,0.141,0.471,,62.416,0.207,5.527,2.403,3.967,Silt
3557.1,0.078,0.101,0.144,0.461,,61.187,0.206,5.518,2.399,3.887,Silt
3557.2,0.078,0.094,0.143,0.464,,61.557,0.209,5.556,2.399,3.842,Silt
3557.3,0.079,0.09,0.142,0.465,,61.736,0.215,5.619,2.401,3.722,Silt
3557.4,0.079,0.099,0.141,0.459,,61.05,0.215,5.689,2.403,3.716,Silt
3557.5,0.08,0.056,0.139,0.485,,64.152,0.215,5.76,2.407,3.679,Silt
3557.6,0.08,0.047,0.134,0.489,,64.689,0.214,5.844,2.415,3.586,Silt
3557.7,0.079,0.045,0.126,0.483,,63.958,0.212,5.968,2.43,3.539,Silt
3557.8,0.078,0.047,0.115,0.472,,62.586,0.212,6.138,2.449,3.484,Silt
3557.9,0.077,0.041,0.104,0.469,,62.242,0.212,6.336,2.468,3.495,Silt
3558,0.075,0.034,0.095,0.47,,62.345,0.21,6.521,2.485,3.506,Silt
3558.1,0.073,0.025,0.086,0.477,,63.134,0.211,6.632,2.499,3.593,Coal
3558.2,0.072,0.031,0.081,0.461,,61.292,0.213,6.645,2.508,3.641,Coal
3558.3,0.071,0.016,0.078,0.49,,64.77,0.215,6.579,2.513,3.693,Coal
3558.4,0.071,0.019,0.078,0.482,,63.86,0.216,6.495,2.514,3.764,Coal
3558.5,0.071,0.015,0.077,0.492,,65.032,0.222,6.453,2.514,3.786,Coal
3558.6,0.07,0.017,0.076,0.488,,64.507,0.226,6.475,2.517,3.803,Coal
3558.7,0.069,0.022,0.073,0.471,,62.43,0.228,6.572,2.522,3.785,Coal
3558.8,0.068,0.036,0.069,0.444,,59.193,0.231,6.739,2.529,3.78,Coal
3558.9,0.064,0.04,0.064,0.434,,57.926,0.233,6.959,2.538,3.789,Coal
3559,0.056,0.047,0.056,0.42,,56.196,0.234,7.214,2.551,3.687,Coal
3559.1,0.047,0.057,0.047,0.402,,54.014,0.239,7.455,2.568,3.607,Coal
3559.2,0.035,0.051,0.035,0.398,,53.499,0.244,7.62,2.588,3.55,Coal
3559.3,0.025,0.032,0.025,0.411,,55.098,0.247,7.666,2.606,3.508,Coal
3559.4,0.02,0.035,0.02,0.401,,53.971,0.247,7.603,2.617,3.544,Coal
3559.5,0.02,0.039,0.02,0.396,,53.341,0.244,7.487,2.616,3.631,Coal
3559.6,0.026,0.073,0.026,0.371,,50.311,0.242,7.339,2.604,3.737,Silt
3559.7,0.036,0.057,0.036,0.392,,52.892,0.24,7.146,2.586,3.842,Silt
3559.8,0.048,0.026,0.048,0.441,,58.795,0.235,6.887,2.565,3.907,Silt
3559.9,0.061,0.029,0.061,0.448,,59.633,0.229,6.596,2.542,3.973,Silt
3560,0.067,0.039,0.077,0.448,,59.66,0.22,6.325,2.515,4.098,Silt
3560.1,0.069,0.056,0.095,0.445,,59.325,0.215,6.097,2.484,4.237,Silt
3560.2,0.07,0.052,0.11,0.463,,61.469,0.212,5.911,2.458,4.381,Silt
3560.3,0.071,0.052,0.12,0.472,,62.569,0.212,5.77,2.439,4.562,Silt
3560.4,0.071,0.064,0.126,0.467,,62.003,0.209,5.687,2.429,4.625,Silt
3560.5,0.07,0.059,0.129,0.474,,62.831,0.207,5.655,2.424,4.775,Silt
3560.6,0.07,0.048,0.131,0.485,,64.226,0.203,5.642,2.42,4.986,Silt
3560.7,0.069,0.037,0.133,0.5,,65.989,0.202,5.636,2.416,5.151,Silt
3560.8,0.069,0.044,0.136,0.494,,65.254,0.202,5.629,2.412,5.236,Silt
3560.9,0.069,0.047,0.138,0.492,,65.063,0.205,5.621,2.408,5.223,Silt
3561,0.069,0.047,0.14,0.494,,65.248,0.204,5.608,2.406,5.354,Silt
3561.1,0.068,0.041,0.139,0.5,,65.932,0.203,5.581,2.407,5.436,Silt
3561.2,0.067,0.047,0.136,0.491,,64.876,0.202,5.549,2.412,5.54,Silt
3561.3,0.066,0.066,0.132,0.471,,62.413,0.201,5.541,2.419,5.543,Silt
3561.4,0.066,0.061,0.127,0.47,,62.342,0.203,5.579,2.428,5.507,Silt
3561.5,0.066,0.047,0.123,0.479,,63.43,0.204,5.649,2.435,5.468,Silt
3561.6,0.066,0.041,0.12,0.484,,63.986,0.205,5.717,2.44,5.398,Silt
3561.7,0.066,0.044,0.118,0.478,,63.315,0.204,5.763,2.443,5.339,Silt
3561.8,0.066,0.053,0.117,0.468,,62.125,0.201,5.778,2.446,5.234,Silt
3561.9,0.067,0.058,0.117,0.463,,61.465,0.205,5.764,2.446,5.171,Silt
3562,0.067,0.094,0.118,0.441,,58.758,0.207,5.74,2.444,4.98,Silt
3562.1,0.068,0.114,0.119,0.433,,57.838,0.209,5.736,2.441,4.858,Silt
3562.2,0.07,0.076,0.121,0.454,,60.402,0.211,5.784,2.438,4.647,Silt
3562.3,0.07,0.082,0.122,0.451,,60.072,0.212,5.876,2.436,4.692,Silt
3562.4,0.07,0.113,0.123,0.437,,58.277,0.215,5.969,2.435,4.613,Silt
3562.5,0.07,0.1,0.123,0.443,,59.07,0.216,6.005,2.434,4.692,Silt
3562.6,0.07,0.094,0.123,0.446,,59.391,0.213,5.97,2.434,4.733,Silt
3562.7,0.069,0.101,0.123,0.442,,58.924,0.212,5.891,2.435,4.836,Silt
3562.8,0.07,0.068,0.122,0.461,,61.206,0.21,5.814,2.436,4.73,Silt
3562.9,0.07,0.032,0.122,0.497,,65.672,0.212,5.783,2.436,4.752,Silt
3563,0.07,0.035,0.123,0.493,,65.126,0.212,5.795,2.435,4.72,Silt
3563.1,0.07,0.042,0.124,0.486,,64.292,0.207,5.82,2.432,4.798,Silt
3563.2,0.07,0.062,0.127,0.469,,62.264,0.208,5.832,2.428,4.736,Silt
3563.3,0.07,0.048,0.13,0.484,,64.092,0.208,5.811,2.422,4.922,Silt
3563.4,0.07,0.05,0.136,0.488,,64.477,0.209,5.728,2.412,4.984,Silt
3563.5,0.07,0.114,0.142,0.453,,60.293,0.21,5.596,2.402,5.021,Silt
3563.6,0.07,0.083,0.148,0.474,,62.772,0.215,5.48,2.391,5.156,Silt
3563.7,0.071,0.098,0.153,0.47,,62.391,0.214,5.407,2.381,5.123,Silt
3563.8,0.073,0.223,0.19,0.463,,61.495,0.212,5.369,2.374,5.215,Silt
3563.9,0.073,0.297,0.19,0.45,,59.888,0.211,5.341,2.371,5.124,Silt
3564,0.073,0.286,0.19,0.451,,60.042,0.211,5.307,2.372,5.19,Silt
3564.1,0.073,0.184,0.188,0.471,,62.498,0.211,5.265,2.376,5.193,Sandstone
3564.2,0.073,0.165,0.191,0.475,,62.943,0.21,5.23,2.381,5.306,Sandstone
3564.3,0.073,0.16,0.19,0.475,,62.942,0.21,5.215,2.386,5.198,Sandstone
3564.4,0.073,0.082,0.189,0.476,,63.106,0.21,5.211,2.387,5.229,Sandstone
3564.5,0.073,0.22,0.187,0.46,,61.102,0.211,5.202,2.385,5.117,Sandstone
3564.6,0.073,0.228,0.187,0.46,,61.127,0.212,5.17,2.381,5.109,Sandstone
3564.7,0.073,0.223,0.188,0.462,,61.363,0.211,5.131,2.376,5.124,Sandstone
3564.8,0.073,0.292,0.188,0.448,,59.702,0.208,5.103,2.374,5.069,Sandstone
3564.9,0.073,0.208,0.186,0.463,,61.53,0.202,5.095,2.373,5.088,Sandstone
3565,0.073,0.168,0.186,0.473,,62.738,0.199,5.097,2.37,5.107,Sandstone
3565.1,0.074,0.207,0.187,0.465,,61.704,0.2,5.099,2.366,4.99,Sandstone
3565.2,0.073,0.243,0.19,0.459,,61.019,0.203,5.101,2.363,5.114,Sandstone
3565.3,0.074,0.205,0.191,0.468,,62.095,0.206,5.118,2.363,4.995,Sandstone
3565.4,0.073,0.293,0.188,0.449,,59.762,0.205,5.178,2.369,5.212,Sandstone
3565.5,0.072,0.35,0.183,0.435,,58.075,0.2,5.278,2.38,5.142,Sandstone
3565.6,0.07,0.324,0.173,0.43,,57.472,0.188,5.389,2.394,5.444,Sandstone
3565.7,0.069,0.528,0.164,0.399,,53.69,0.179,5.465,2.408,5.356,Sandstone
3565.8,0.065,0.713,0.16,0.381,,51.498,0.176,5.48,2.417,6.038,Sandstone
3565.9,0.061,0.583,0.159,0.389,,52.52,0.175,5.446,2.42,7.142,Sandstone
3566,0.059,0.764,0.154,0.377,,50.924,0.176,5.384,2.421,7.641,Sandstone
3566.1,0.057,1.051,0.153,0.361,,48.998,0.181,5.317,2.428,8.171,Sandstone
3566.2,0.055,1.167,0.151,0.352,,47.927,0.18,5.264,2.439,8.846,Sandstone
3566.3,0.053,0.646,0.149,0.345,,47.137,0.177,5.239,2.449,9.709,Sandstone
3566.4,0.053,0.381,0.154,0.369,,50.048,0.175,5.242,2.452,10.153,Sandstone
3566.5,0.051,0.744,0.149,0.369,,50.051,0.175,5.257,2.448,10.579,Sandstone
3566.6,0.05,1.077,0.153,0.355,,48.271,0.178,5.263,2.44,10.906,Sandstone
3566.7,0.049,1.175,0.157,0.354,,48.17,0.18,5.261,2.432,11.597,Sandstone
3566.8,0.049,1.497,0.16,0.345,,47.088,0.183,5.264,2.425,11.967,Sandstone
3566.9,0.049,1.862,0.163,0.337,,46.079,0.183,5.275,2.418,12.128,Sandstone
3567,0.049,2.436,0.165,0.326,,44.747,0.182,5.282,2.411,11.951,Sandstone
3567.1,0.048,2.866,0.167,0.32,,44.021,0.181,5.27,2.404,12.798,Sandstone
3567.2,0.048,2.746,0.169,0.323,,44.444,0.181,5.244,2.398,12.937,Sandstone
3567.3,0.047,2.451,0.169,0.329,,45.18,0.181,5.22,2.397,13.364,Sandstone
3567.4,0.047,2.403,0.168,0.329,,45.141,0.179,5.223,2.398,13.235,Sandstone
3567.5,0.046,2.983,0.167,0.318,,43.835,0.18,5.264,2.4,13.651,Sandstone
3567.6,0.047,3.361,0.169,0.314,,43.271,0.182,5.339,2.399,13.323,Sandstone
3567.7,0.047,4.847,0.17,0.297,,41.22,0.181,5.429,2.396,13.379,Sandstone
3567.8,0.047,4.613,0.171,0.3,,41.645,0.18,5.518,2.391,13.219,Sandstone
3567.9,0.047,4.047,0.171,0.307,,42.446,0.181,5.604,2.39,13.609,Sandstone
3568,0.047,5.305,0.17,0.293,,40.717,0.181,5.68,2.395,13.404,Sandstone
3568.1,0.046,5.208,0.167,0.291,,40.517,0.181,5.726,2.403,13.653,Sandstone
3568.2,0.046,4.45,0.163,0.296,,41.046,0.179,5.722,2.411,13.922,Sandstone
3568.3,0.045,4.082,0.16,0.297,,41.226,0.176,5.664,2.416,14.433,Sandstone
3568.4,0.044,4.155,0.158,0.294,,40.878,0.172,5.589,2.419,14.704,Sandstone
3568.5,0.043,3.819,0.156,0.297,,41.18,0.169,5.54,2.42,15.499,Sandstone
3568.6,0.042,4.146,0.155,0.291,,40.528,0.166,5.535,2.421,16.227,Sandstone
